position	identifier	name
693	GO:0032420	stereocilium
694	GO:0032421	stereocilium bundle
695	GO:0032426	stereocilium tip
696	GO:0032432	actin filament bundle
697	GO:0032433	filopodium tip
698	GO:0032437	cuticular plate
699	GO:0032444	activin responsive factor complex
700	GO:0032449	CBM complex
701	GO:0032541	cortical endoplasmic reticulum
702	GO:0032545	CURI complex
703	GO:0032580	Golgi cisterna membrane
704	GO:0032584	growth cone membrane
705	GO:0032585	multivesicular body membrane
706	GO:0032587	ruffle membrane
707	GO:0032588	trans-Golgi network membrane
708	GO:0032589	neuron projection membrane
709	GO:0032590	dendrite membrane
710	GO:0032591	dendritic spine membrane
711	GO:0032592	integral component of mitochondrial membrane
712	GO:0032593	insulin-responsive compartment
713	GO:0032777	Piccolo NuA4 histone acetyltransferase complex
714	GO:0032783	ELL-EAF complex
715	GO:0032797	SMN complex
716	GO:0032798	Swi5-Sfr1 complex
717	GO:0032806	carboxy-terminal domain protein kinase complex
718	GO:0032807	DNA ligase IV complex
719	GO:0032809	neuronal cell body membrane
720	GO:0032838	cell projection cytoplasm
721	GO:0032839	dendrite cytoplasm
722	GO:0032937	SREBP-SCAP-Insig complex
723	GO:0032982	myosin filament
724	GO:0032983	kainate selective glutamate receptor complex
725	GO:0032993	protein-DNA complex
726	GO:0032994	protein-lipid complex
727	GO:0032997	Fc receptor complex
728	GO:0032998	Fc-epsilon receptor I complex
729	GO:0033010	paranodal junction
730	GO:0033011	perinuclear theca
731	GO:0033017	sarcoplasmic reticulum membrane
732	GO:0033018	sarcoplasmic reticulum lumen
733	GO:0033061	DNA recombinase mediator complex
734	GO:0033063	Rad51B-Rad51C-Rad51D-XRCC2 complex
735	GO:0033065	Rad51C-XRCC3 complex
736	GO:0033093	Weibel-Palade body
737	GO:0033116	endoplasmic reticulum-Golgi intermediate compartment membrane
738	GO:0033150	cytoskeletal calyx
739	GO:0033162	melanosome membrane
740	GO:0033176	proton-transporting V-type ATPase complex
741	GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain
742	GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain
743	GO:0033179	proton-transporting V-type ATPase, V0 domain
744	GO:0033180	proton-transporting V-type ATPase, V1 domain
745	GO:0033185	dolichol-phosphate-mannose synthase complex
746	GO:0033186	CAF-1 complex
747	GO:0033202	DNA helicase complex
748	GO:0033256	I-kappaB/NF-kappaB complex
749	GO:0033257	Bcl3/NF-kappaB2 complex
750	GO:0033263	CORVET complex
751	GO:0033268	node of Ranvier
752	GO:0033269	internode region of axon
753	GO:0033270	paranode region of axon
754	GO:0033276	transcription factor TFTC complex
755	GO:0033290	eukaryotic 48S preinitiation complex
756	GO:0033391	chromatoid body
757	GO:0033503	HULC complex
758	GO:0033553	rDNA heterochromatin
759	GO:0033557	Slx1-Slx4 complex
760	GO:0033565	ESCRT-0 complex
761	GO:0033588	Elongator holoenzyme complex
762	GO:0033596	TSC1-TSC2 complex
763	GO:0033646	host intracellular part
764	GO:0033647	host intracellular organelle
765	GO:0033648	host intracellular membrane-bounded organelle
766	GO:0033655	host cell cytoplasm part
767	GO:0033768	SUMO-targeted ubiquitin ligase complex
768	GO:0034045	pre-autophagosomal structure membrane
769	GO:0034066	RIC1-RGP1 guanyl-nucleotide exchange factor complex
770	GO:0034098	VCP-NPL4-UFD1 AAA ATPase complex
771	GO:0034271	phosphatidylinositol 3-kinase complex, class III, type I
772	GO:0034272	phosphatidylinositol 3-kinase complex, class III, type II
773	GO:0034274	Atg12-Atg5-Atg16 complex
774	GO:0034358	plasma lipoprotein particle
775	GO:0034361	very-low-density lipoprotein particle
776	GO:0034362	low-density lipoprotein particle
777	GO:0034363	intermediate-density lipoprotein particle
778	GO:0034364	high-density lipoprotein particle
779	GO:0034365	discoidal high-density lipoprotein particle
780	GO:0034366	spherical high-density lipoprotein particle
781	GO:0034385	triglyceride-rich lipoprotein particle
782	GO:0034388	Pwp2p-containing subcomplex of 90S preribosome
783	GO:0034399	nuclear periphery
784	GO:0034451	centriolar satellite
785	GO:0034455	t-UTP complex
786	GO:0034456	UTP-C complex
787	GO:0034457	Mpp10 complex
788	GO:0034464	BBSome
789	GO:0034515	proteasome storage granule
790	GO:0034518	RNA cap binding complex
791	GO:0034663	endoplasmic reticulum chaperone complex
792	GO:0034665	integrin alpha1-beta1 complex
793	GO:0034666	integrin alpha2-beta1 complex
794	GO:0034667	integrin alpha3-beta1 complex
795	GO:0034669	integrin alpha4-beta7 complex
796	GO:0034673	inhibin-betaglycan-ActRII complex
797	GO:0034677	integrin alpha7-beta1 complex
798	GO:0034678	integrin alpha8-beta1 complex
799	GO:0034679	integrin alpha9-beta1 complex
800	GO:0034680	integrin alpha10-beta1 complex
801	GO:0034681	integrin alpha11-beta1 complex
802	GO:0034683	integrin alphav-beta3 complex
803	GO:0034684	integrin alphav-beta5 complex
804	GO:0034686	integrin alphav-beta8 complex
805	GO:0034687	integrin alphaL-beta2 complex
806	GO:0034702	ion channel complex
807	GO:0034703	cation channel complex
808	GO:0034704	calcium channel complex
809	GO:0034705	potassium channel complex
810	GO:0034706	sodium channel complex
811	GO:0034707	chloride channel complex
812	GO:0034708	methyltransferase complex
813	GO:0034709	methylosome
814	GO:0034715	pICln-Sm protein complex
815	GO:0034719	SMN-Sm protein complex
816	GO:0034750	Scrib-APC-beta-catenin complex
817	GO:0034751	aryl hydrocarbon receptor complex
818	GO:0034774	secretory granule lumen
819	GO:0034991	nuclear meiotic cohesin complex
820	GO:0034992	microtubule organizing center attachment site
821	GO:0034993	LINC complex
822	GO:0035032	phosphatidylinositol 3-kinase complex, class III
823	GO:0035061	interchromatin granule
824	GO:0035068	micro-ribonucleoprotein complex
825	GO:0035097	histone methyltransferase complex
826	GO:0035098	ESC/E(Z) complex
827	GO:0035101	FACT complex
828	GO:0035102	PRC1 complex
829	GO:0035145	exon-exon junction complex
830	GO:0035189	Rb-E2F complex
831	GO:0035253	ciliary rootlet
832	GO:0035267	NuA4 histone acetyltransferase complex
833	GO:0035327	transcriptionally active chromatin
834	GO:0035339	SPOTS complex
835	GO:0035354	Toll-like receptor 1-Toll-like receptor 2 protein complex
836	GO:0035355	Toll-like receptor 2-Toll-like receptor 6 protein complex
837	GO:0035363	histone locus body
838	GO:0035370	UBC13-UEV1A complex
839	GO:0035371	microtubule plus-end
840	GO:0035517	PR-DUB complex
841	GO:0035577	azurophil granule membrane
842	GO:0035578	azurophil granule lumen
843	GO:0035631	CD40 receptor complex
844	GO:0035686	sperm fibrous sheath
845	GO:0035692	macrophage migration inhibitory factor receptor complex
846	GO:0035748	myelin sheath abaxonal region
847	GO:0035749	myelin sheath adaxonal region
848	GO:0035770	ribonucleoprotein granule
849	GO:0035838	growing cell tip
850	GO:0035841	new growing cell tip
851	GO:0035859	Seh1-associated complex
852	GO:0035861	site of double-strand break
853	GO:0035869	ciliary transition zone
854	GO:0035985	senescence-associated heterochromatin focus
855	GO:0036019	endolysosome
856	GO:0036020	endolysosome membrane
857	GO:0036021	endolysosome lumen
858	GO:0036038	TCTN-B9D complex
859	GO:0036056	filtration diaphragm
860	GO:0036057	slit diaphragm
861	GO:0036064	ciliary basal body
862	GO:0036117	hyaluranon cable
863	GO:0036126	sperm flagellum
864	GO:0036128	CatSper complex
865	GO:0036156	inner dynein arm
866	GO:0036157	outer dynein arm
867	GO:0036194	muscle cell projection
868	GO:0036195	muscle cell projection membrane
869	GO:0036338	viral membrane
870	GO:0036379	myofilament
871	GO:0036396	MIS complex
872	GO:0036398	TCR signalosome
873	GO:0036449	microtubule minus-end
874	GO:0036452	ESCRT complex
875	GO:0036454	growth factor complex
876	GO:0036457	keratohyalin granule
877	GO:0036464	cytoplasmic ribonucleoprotein granule
878	GO:0036477	somatodendritic compartment
879	GO:0036488	CHOP-C/EBP complex
880	GO:0036501	UFD1-NPL4 complex
881	GO:0036502	Derlin-1-VIMP complex
882	GO:0036513	Derlin-1 retrotranslocation complex
883	GO:0038037	G-protein coupled receptor dimeric complex
884	GO:0038039	G-protein coupled receptor heterodimeric complex
885	GO:0038201	TOR complex
886	GO:0042101	T cell receptor complex
887	GO:0042105	alpha-beta T cell receptor complex
888	GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network
889	GO:0042272	nuclear RNA export factor complex
890	GO:0042382	paraspeckles
891	GO:0042383	sarcolemma
892	GO:0042405	nuclear inclusion body
893	GO:0042406	extrinsic component of endoplasmic reticulum membrane
894	GO:0042470	melanosome
895	GO:0042555	MCM complex
896	GO:0042565	RNA nuclear export complex
897	GO:0042567	insulin-like growth factor ternary complex
898	GO:0042571	immunoglobulin complex, circulating
899	GO:0042575	DNA polymerase complex
900	GO:0042579	microbody
901	GO:0042581	specific granule
902	GO:0042582	azurophil granule
903	GO:0042583	chromaffin granule
904	GO:0042584	chromaffin granule membrane
905	GO:0042585	germinal vesicle
906	GO:0042587	glycogen granule
907	GO:0042588	zymogen granule
908	GO:0042589	zymogen granule membrane
909	GO:0042599	lamellar body
910	GO:0042611	MHC protein complex
911	GO:0042612	MHC class I protein complex
912	GO:0042613	MHC class II protein complex
913	GO:0042622	photoreceptor outer segment membrane
914	GO:0042627	chylomicron
915	GO:0042629	mast cell granule
916	GO:0042641	actomyosin
917	GO:0042645	mitochondrial nucleoid
918	GO:0042719	mitochondrial intermembrane space protein transporter complex
919	GO:0042720	mitochondrial inner membrane peptidase complex
920	GO:0042721	mitochondrial inner membrane protein insertion complex
921	GO:0042734	presynaptic membrane
922	GO:0042765	GPI-anchor transamidase complex
923	GO:0042788	polysomal ribosome
924	GO:0042824	MHC class I peptide loading complex
925	GO:0042825	TAP complex
926	GO:0042827	platelet dense granule
927	GO:0043005	neuron projection
928	GO:0043020	NADPH oxidase complex
929	GO:0043025	neuronal cell body
930	GO:0043034	costamere
931	GO:0043073	germ cell nucleus
932	GO:0043083	synaptic cleft
933	GO:0043159	acrosomal matrix
934	GO:0043186	P granule
935	GO:0043189	H4/H2A histone acetyltransferase complex
936	GO:0043190	ATP-binding cassette (ABC) transporter complex
937	GO:0043194	axon initial segment
938	GO:0043195	terminal bouton
939	GO:0043196	varicosity
940	GO:0043197	dendritic spine
941	GO:0043198	dendritic shaft
942	GO:0043202	lysosomal lumen
943	GO:0043203	axon hillock
944	GO:0043204	perikaryon
945	GO:0043205	fibril
946	GO:0043209	myelin sheath
947	GO:0043218	compact myelin
948	GO:0043219	lateral loop
949	GO:0043220	Schmidt-Lanterman incisure
950	GO:0043224	nuclear SCF ubiquitin ligase complex
951	GO:0043235	receptor complex
952	GO:0043240	Fanconi anaemia nuclear complex
953	GO:0043256	laminin complex
954	GO:0043259	laminin-10 complex
955	GO:0043260	laminin-11 complex
956	GO:0043292	contractile fiber
957	GO:0043293	apoptosome
958	GO:0043296	apical junction complex
959	GO:0043511	inhibin complex
960	GO:0043512	inhibin A complex
961	GO:0043514	interleukin-12 complex
962	GO:0043527	tRNA methyltransferase complex
963	GO:0043541	UDP-N-acetylglucosamine transferase complex
964	GO:0043564	Ku70:Ku80 complex
965	GO:0043596	nuclear replication fork
966	GO:0043601	nuclear replisome
967	GO:0043625	delta DNA polymerase complex
968	GO:0043656	intracellular region of host
969	GO:0043657	host cell
970	GO:0043679	axon terminus
971	GO:0044194	cytolytic granule
972	GO:0044215	other organism
973	GO:0044216	other organism cell
974	GO:0044217	other organism part
975	GO:0044224	juxtaparanode region of axon
976	GO:0044232	organelle membrane contact site
977	GO:0044233	ER-mitochondrion membrane contact site
978	GO:0044291	cell-cell contact zone
979	GO:0044292	dendrite terminus
980	GO:0044294	dendritic growth cone
981	GO:0044295	axonal growth cone
982	GO:0044297	cell body
983	GO:0044298	cell body membrane
984	GO:0044299	C-fiber
985	GO:0044300	cerebellar mossy fiber
986	GO:0044304	main axon
987	GO:0044306	neuron projection terminus
988	GO:0044307	dendritic branch
989	GO:0044308	axonal spine
990	GO:0044309	neuron spine
991	GO:0044316	cone cell pedicle
992	GO:0044322	endoplasmic reticulum quality control compartment
993	GO:0044326	dendritic spine neck
994	GO:0044327	dendritic spine head
995	GO:0044352	pinosome
996	GO:0044354	macropinosome
997	GO:0044391	ribosomal subunit
998	GO:0044393	microspike
999	GO:0044530	supraspliceosomal complex
1000	GO:0044609	DBIRD complex
1001	GO:0044611	nuclear pore inner ring
1002	GO:0044613	nuclear pore central transport channel
1003	GO:0044614	nuclear pore cytoplasmic filaments
1004	GO:0044615	nuclear pore nuclear basket
1005	GO:0044665	MLL1/2 complex
1006	GO:0044753	amphisome
1007	GO:0044754	autolysosome
1008	GO:0044798	nuclear transcription factor complex
1009	GO:0044815	DNA packaging complex
1010	GO:0044853	plasma membrane raft
1011	GO:0045009	chitosome
1012	GO:0045025	mitochondrial degradosome
1013	GO:0045095	keratin filament
1014	GO:0045098	type III intermediate filament
1015	GO:0045111	intermediate filament cytoskeleton
1016	GO:0045120	pronucleus
1017	GO:0045121	membrane raft
1018	GO:0045171	intercellular bridge
1019	GO:0045177	apical part of cell
1020	GO:0045178	basal part of cell
1021	GO:0045179	apical cortex
1022	GO:0045180	basal cortex
1023	GO:0045202	synapse
1024	GO:0045203	integral component of cell outer membrane
1025	GO:0045211	postsynaptic membrane
1026	GO:0045239	tricarboxylic acid cycle enzyme complex
1027	GO:0045240	dihydrolipoyl dehydrogenase complex
1028	GO:0045252	oxoglutarate dehydrogenase complex
1029	GO:0045254	pyruvate dehydrogenase complex
1030	GO:0045257	succinate dehydrogenase complex (ubiquinone)
1031	GO:0045259	proton-transporting ATP synthase complex
1032	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)
1033	GO:0045263	proton-transporting ATP synthase complex, coupling factor F(o)
1034	GO:0045271	respiratory chain complex I
1035	GO:0045273	respiratory chain complex II
1036	GO:0045275	respiratory chain complex III
1037	GO:0045277	respiratory chain complex IV
1038	GO:0045281	succinate dehydrogenase complex
1039	GO:0045283	fumarate reductase complex
1040	GO:0045293	mRNA editing complex
1041	GO:0045298	tubulin complex
1042	GO:0045323	interleukin-1 receptor complex
1043	GO:0045334	clathrin-coated endocytic vesicle
1044	GO:0045335	phagocytic vesicle
1045	GO:0045495	pole plasm
1046	GO:0046540	U4/U6 x U5 tri-snRNP complex
1047	GO:0046581	intercellular canaliculus
1048	GO:0046658	anchored component of plasma membrane
1049	GO:0046691	intracellular canaliculus
1050	GO:0046696	lipopolysaccharide receptor complex
1051	GO:0046930	pore complex
1052	GO:0048179	activin receptor complex
1053	GO:0048188	Set1C/COMPASS complex
1054	GO:0048237	rough endoplasmic reticulum lumen
1055	GO:0048269	methionine adenosyltransferase complex
1056	GO:0048471	perinuclear region of cytoplasm
1057	GO:0048475	coated membrane
1058	GO:0048476	Holliday junction resolvase complex
1059	GO:0048500	signal recognition particle
1060	GO:0048770	pigment granule
1061	GO:0048786	presynaptic active zone
1062	GO:0048788	cytoskeleton of presynaptic active zone
1063	GO:0051233	spindle midzone
1064	GO:0051286	cell tip
1065	GO:0055029	nuclear DNA-directed RNA polymerase complex
1066	GO:0055037	recycling endosome
1067	GO:0055038	recycling endosome membrane
1068	GO:0055087	Ski complex
1069	GO:0060053	neurofilament cytoskeleton
1070	GO:0060076	excitatory synapse
1071	GO:0060077	inhibitory synapse
1072	GO:0060091	kinocilium
1073	GO:0060170	ciliary membrane
1074	GO:0060171	stereocilium membrane
1075	GO:0060187	cell pole
1076	GO:0060198	clathrin-sculpted vesicle
1077	GO:0060199	clathrin-sculpted glutamate transport vesicle
1078	GO:0060200	clathrin-sculpted acetylcholine transport vesicle
1079	GO:0060201	clathrin-sculpted acetylcholine transport vesicle membrane
1080	GO:0060203	clathrin-sculpted glutamate transport vesicle membrane
1081	GO:0060205	cytoplasmic membrane-bounded vesicle lumen
1082	GO:0060293	germ plasm
1083	GO:0060342	photoreceptor inner segment membrane
1084	GO:0061200	clathrin-sculpted gamma-aminobutyric acid transport vesicle
1085	GO:0061202	clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane
1086	GO:0061574	ASAP complex
1087	GO:0061617	MICOS complex
1088	GO:0061673	mitotic spindle astral microtubule
1089	GO:0061689	tricellular tight junction
1090	GO:0061695	transferase complex, transferring phosphorus-containing groups
1091	GO:0061700	GATOR2 complex
1092	GO:0061702	inflammasome complex
1093	GO:0070022	transforming growth factor beta receptor homodimeric complex
1094	GO:0070032	synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex
1095	GO:0070033	synaptobrevin 2-SNAP-25-syntaxin-1a-complexin II complex
1096	GO:0070044	synaptobrevin 2-SNAP-25-syntaxin-1a complex
1097	GO:0070069	cytochrome complex
1098	GO:0070081	clathrin-sculpted monoamine transport vesicle
1099	GO:0070083	clathrin-sculpted monoamine transport vesicle membrane
1100	GO:0070110	ciliary neurotrophic factor receptor complex
1101	GO:0070160	occluding junction
1102	GO:0070161	anchoring junction
1103	GO:0070187	telosome
1104	GO:0070274	RES complex
1105	GO:0070288	ferritin complex
1106	GO:0070369	beta-catenin-TCF7L2 complex
1107	GO:0070382	exocytic vesicle
1108	GO:0070419	nonhomologous end joining complex
1109	GO:0070435	Shc-EGFR complex
1110	GO:0070436	Grb2-EGFR complex
1111	GO:0070449	elongin complex
1112	GO:0070461	SAGA-type complex
1113	GO:0070469	respiratory chain
1114	GO:0070522	ERCC4-ERCC1 complex
1115	GO:0070531	BRCA1-A complex
1116	GO:0070545	PeBoW complex
1117	GO:0070552	BRISC complex
1118	GO:0070554	synaptobrevin 2-SNAP-25-syntaxin-3-complexin complex
1119	GO:0070557	PCNA-p21 complex
1120	GO:0070578	RISC-loading complex
1121	GO:0070603	SWI/SNF superfamily-type complex
1122	GO:0070652	HAUS complex
1123	GO:0070688	MLL5-L complex
1124	GO:0070695	FHF complex
1125	GO:0070724	BMP receptor complex
1126	GO:0070743	interleukin-23 complex
1127	GO:0070761	pre-snoRNP complex
1128	GO:0070765	gamma-secretase complex
1129	GO:0070775	H3 histone acetyltransferase complex
1130	GO:0070776	MOZ/MORF histone acetyltransferase complex
1131	GO:0070820	tertiary granule
1132	GO:0070821	tertiary granule membrane
1133	GO:0070822	Sin3-type complex
1134	GO:0070847	core mediator complex
1135	GO:0070852	cell body fiber
1136	GO:0070876	SOSS complex
1137	GO:0070877	microprocessor complex
1138	GO:0070937	CRD-mediated mRNA stability complex
1139	GO:0070938	contractile ring
1140	GO:0070939	Dsl1p complex
1141	GO:0070971	endoplasmic reticulum exit site
1142	GO:0070993	translation preinitiation complex
1143	GO:0071001	U4/U6 snRNP
1144	GO:0071004	U2-type prespliceosome
1145	GO:0071006	U2-type catalytic step 1 spliceosome
1146	GO:0071008	U2-type post-mRNA release spliceosomal complex
1147	GO:0071010	prespliceosome
1148	GO:0071011	precatalytic spliceosome
1149	GO:0071012	catalytic step 1 spliceosome
1150	GO:0071013	catalytic step 2 spliceosome
1151	GO:0071014	post-mRNA release spliceosomal complex
1152	GO:0071020	post-spliceosomal complex
1153	GO:0071062	alphav-beta3 integrin-vitronectin complex
1154	GO:0071065	alpha9-beta1 integrin-vascular cell adhesion molecule-1 complex
1155	GO:0071141	SMAD protein complex
1156	GO:0071144	SMAD2-SMAD3 protein complex
1157	GO:0071159	NF-kappaB complex
1158	GO:0071203	WASH complex
1159	GO:0071204	histone pre-mRNA 3'end processing complex
1160	GO:0071256	translocon complex
1161	GO:0071339	MLL1 complex
1162	GO:0071437	invadopodium
1163	GO:0071438	invadopodium membrane
1164	GO:0071439	clathrin complex
1165	GO:0071458	integral component of cytoplasmic side of endoplasmic reticulum membrane
1166	GO:0071541	eukaryotic translation initiation factor 3 complex, eIF3m
1167	GO:0071546	pi-body
1168	GO:0071547	piP-body
1169	GO:0071556	integral component of lumenal side of endoplasmic reticulum membrane
1170	GO:0071564	npBAF complex
1171	GO:0071565	nBAF complex
1172	GO:0071595	Nem1-Spo7 phosphatase complex
1173	GO:0071598	neuronal ribonucleoprotein granule
1174	GO:0071664	catenin-TCF7L2 complex
1175	GO:0071682	endocytic vesicle lumen
1176	GO:0071782	endoplasmic reticulum tubular network
1177	GO:0071797	LUBAC complex
1178	GO:0071817	MMXD complex
1179	GO:0071818	BAT3 complex
1180	GO:0071819	DUBm complex
1181	GO:0071821	FANCM-MHF complex
1182	GO:0071920	cleavage body
1183	GO:0071942	XPC complex
1184	GO:0071953	elastic fiber
1185	GO:0071986	Ragulator complex
1186	GO:0072357	PTW/PP1 phosphatase complex
1187	GO:0072372	primary cilium
1188	GO:0072379	ER membrane insertion complex
1189	GO:0072487	MSL complex
1190	GO:0072534	perineuronal net
1191	GO:0072536	interleukin-23 receptor complex
1192	GO:0072546	ER membrane protein complex
1193	GO:0072557	IPAF inflammasome complex
1194	GO:0072558	NLRP1 inflammasome complex
1195	GO:0072559	NLRP3 inflammasome complex
1196	GO:0072562	blood microparticle
1197	GO:0072563	endothelial microparticle
1198	GO:0072588	box H/ACA RNP complex
1199	GO:0072589	box H/ACA scaRNP complex
1200	GO:0072669	tRNA-splicing ligase complex
1201	GO:0072686	mitotic spindle
1202	GO:0072687	meiotic spindle
1203	GO:0080008	Cul4-RING E3 ubiquitin ligase complex
1204	GO:0089701	U2AF
1205	GO:0090498	extrinsic component of Golgi membrane
1206	GO:0090533	cation-transporting ATPase complex
1207	GO:0090534	calcium ion-transporting ATPase complex
1208	GO:0090537	CERF complex
1209	GO:0090543	Flemming body
1210	GO:0090544	BAF-type complex
1211	GO:0090545	CHD-type complex
1212	GO:0090568	nuclear transcriptional repressor complex
1213	GO:0090571	RNA polymerase II transcription repressor complex
1214	GO:0090575	RNA polymerase II transcription factor complex
1215	GO:0090576	RNA polymerase III transcription factor complex
1216	GO:0090661	box H/ACA telomerase RNP complex
1217	GO:0090665	glycoprotein complex
1218	GO:0097014	ciliary plasm
1219	GO:0097025	MPP7-DLG1-LIN7 complex
1220	GO:0097038	perinuclear endoplasmic reticulum
1221	GO:0097057	TRAF2-GSTP1 complex
1222	GO:0097058	CRLF-CLCF1 complex
1223	GO:0097059	CNTFR-CLCF1 complex
1224	GO:0097060	synaptic membrane
1225	GO:0097136	Bcl-2 family protein complex
1226	GO:0097149	centralspindlin complex
1227	GO:0097165	nuclear stress granule
1228	GO:0097169	AIM2 inflammasome complex
1229	GO:0097196	Shu complex
1230	GO:0097197	tetraspanin-enriched microdomain
1231	GO:0097208	alveolar lamellar body
1232	GO:0097209	epidermal lamellar body
1233	GO:0097224	sperm connecting piece
1234	GO:0097225	sperm midpiece
1235	GO:0097227	sperm annulus
1236	GO:0097228	sperm principal piece
1237	GO:0097232	lamellar body membrane
1238	GO:0097233	alveolar lamellar body membrane
1239	GO:0097342	ripoptosome
1240	GO:0097346	INO80-type complex
1241	GO:0097361	CIA complex
1242	GO:0097362	MCM8-MCM9 complex
1243	GO:0097381	photoreceptor disc membrane
1244	GO:0097386	glial cell projection
1245	GO:0097413	Lewy body
1246	GO:0097418	neurofibrillary tangle
1247	GO:0097422	tubular endosome
1248	GO:0097427	microtubule bundle
1249	GO:0097431	mitotic spindle pole
1250	GO:0097433	dense body
1251	GO:0097440	apical dendrite
1252	GO:0097441	basilar dendrite
1253	GO:0097442	CA3 pyramidal cell dendrite
1254	GO:0097443	sorting endosome
1255	GO:0097449	astrocyte projection
1256	GO:0097450	astrocyte end-foot
1257	GO:0097451	glial limiting end-foot
1258	GO:0097452	GAIT complex
1259	GO:0097454	Schwann cell microvillus
1260	GO:0097470	ribbon synapse
1261	GO:0097481	neuronal postsynaptic density
1262	GO:0097486	multivesicular body lumen
1263	GO:0097487	multivesicular body, internal vesicle
1264	GO:0097504	Gemini of coiled bodies
1265	GO:0097513	myosin II filament
1266	GO:0097517	contractile actin filament bundle
1267	GO:0097525	spliceosomal snRNP complex
1268	GO:0097526	spliceosomal tri-snRNP complex
1269	GO:0097539	ciliary transition fiber
1270	GO:0097541	axonemal basal plate
1271	GO:0097542	ciliary tip
1272	GO:0097543	ciliary inversin compartment
1273	GO:0097546	ciliary base
1274	GO:0097598	sperm cytoplasmic droplet
1275	GO:0097610	cell surface furrow
1276	GO:0097629	extrinsic component of omegasome membrane
1277	GO:0097632	extrinsic component of pre-autophagosomal structure membrane
1278	GO:0097635	extrinsic component of autophagosome membrane
1279	GO:0097648	G-protein coupled receptor complex
1280	GO:0097651	phosphatidylinositol 3-kinase complex, class I
1281	GO:0098533	ATPase dependent transmembrane transport complex
1282	GO:0098536	deuterosome
1283	GO:0098552	side of membrane
1284	GO:0098553	lumenal side of endoplasmic reticulum membrane
1285	GO:0098554	cytoplasmic side of endoplasmic reticulum membrane
1286	GO:0098559	cytoplasmic side of early endosome membrane
1287	GO:0098562	cytoplasmic side of membrane
1288	GO:0098573	intrinsic component of mitochondrial membrane
1289	GO:0098574	cytoplasmic side of lysosomal membrane
1290	GO:0098575	lumenal side of lysosomal membrane
1291	GO:0098576	lumenal side of membrane
1292	GO:0098590	plasma membrane region
1293	GO:0098592	cytoplasmic side of apical plasma membrane
1294	GO:0098636	protein complex involved in cell adhesion
1295	GO:0098642	network-forming collagen trimer
1296	GO:0098643	banded collagen fibril
1297	GO:0098644	complex of collagen trimers
1298	GO:0098645	collagen network
1299	GO:0098647	collagen beaded filament
1300	GO:0098651	basement membrane collagen trimer
1301	GO:0098687	chromosomal region
1302	GO:0098791	Golgi subcompartment
1303	GO:0098793	presynapse
1304	GO:0098794	postsynapse
1305	GO:0098796	membrane protein complex
1306	GO:0098797	plasma membrane protein complex
1307	GO:0098798	mitochondrial protein complex
1308	GO:0098799	outer mitochondrial membrane protein complex
1309	GO:0098800	inner mitochondrial membrane protein complex
1310	GO:0098802	plasma membrane receptor complex
1311	GO:0098803	respiratory chain complex
1312	GO:0098827	endoplasmic reticulum subcompartment
1313	GO:0098831	presynaptic active zone cytoplasmic component
1314	GO:0098852	lytic vacuole membrane
1315	GO:0098857	membrane microdomain
1316	GO:0098858	actin-based cell projection
1317	GO:0098862	cluster of actin-based cell projections
1318	GO:0099501	exocytic vesicle membrane
1319	GO:0099503	secretory vesicle
1320	GO:0099512	supramolecular fiber
1321	GO:0099513	polymeric cytoskeletal fiber
1322	GO:0099568	cytoplasmic region
1323	GO:0099569	presynaptic cytoskeleton
1324	GO:0099572	postsynaptic specialization
1325	GO:0099738	cell cortex region
1326	GO:1902493	acetyltransferase complex
1327	GO:1902495	transmembrane transporter complex
1328	GO:1902554	serine/threonine protein kinase complex
1329	GO:1902555	endoribonuclease complex
1330	GO:1902560	GMP reductase complex
1331	GO:1902562	H4 histone acetyltransferase complex
1332	GO:1902710	GABA receptor complex
1333	GO:1902711	GABA-A receptor complex
1334	GO:1902911	protein kinase complex
1335	GO:1902937	inward rectifier potassium channel complex
1336	GO:1903095	ribonuclease III complex
1337	GO:1903293	phosphatase complex
1338	GO:1903349	omegasome membrane
1339	GO:1903767	sweet taste receptor complex
1340	GO:1903768	taste receptor complex
1341	GO:1904949	ATPase complex
1342	GO:1990005	granular vesicle
1343	GO:1990023	mitotic spindle midzone
1344	GO:1990037	Lewy body core
1345	GO:1990075	periciliary membrane compartment
1346	GO:1990077	primosome complex
1347	GO:1990111	spermatoproteasome complex
1348	GO:1990124	messenger ribonucleoprotein complex
1349	GO:1990130	Iml1 complex
1350	GO:1990131	Gtr1-Gtr2 GTPase complex
1351	GO:1990204	oxidoreductase complex
1352	GO:1990234	transferase complex
1353	GO:1990246	uniplex complex
1354	GO:1990316	ATG1/ULK1 kinase complex
1355	GO:1990351	transporter complex
1356	GO:1990357	terminal web
1357	GO:1990391	DNA repair complex
1358	GO:1990393	3M complex
1359	GO:1990423	RZZ complex
1360	GO:1990452	Parkin-FBXW7-Cul1 ubiquitin ligase complex
1361	GO:1990454	L-type voltage-gated calcium channel complex
1362	GO:1990462	omegasome
1363	GO:1990589	ATF4-CREB1 transcription factor complex
