position	identifier	name
1573	C0042035	Micturition disorder
1574	C0042063	Congenital genitourinary abnormality
1575	C0042065	Genitourinary tract neoplasm
1576	C0042075	Urinary tract disorder
1577	C0042109	Urticaria
1578	C0042130	Uterine contractions
1579	C0042131	Uterine disorder
1580	C0042133	Uterine leiomyoma
1581	C0042134	Uterine haemorrhage
1582	C0042135	Uterine atony
1583	C0042138	Uterine neoplasm
1584	C0042139	Uterine perforation
1585	C0042143	Uterine rupture
1586	C0042164	Uveitis
1587	C0042165	Anterior uveitis
1588	C0042167	Posterior uveitis
1589	C0042170	Vogt-Koyanagi-Harada syndrome
1590	C0042251	Vaginal disorder
1591	C0042256	Vaginal itching
1592	C0042258	Vaginal neoplasm
1593	C0042267	Vaginal inflammation
1594	C0042341	Varicocele
1595	C0042345	Varicose vein
1596	C0042373	Angiopathy
1597	C0042376	Vascular headache
1598	C0042380	Vascular resistance
1599	C0042384	Vasculitis
1600	C0042401	Vasodilation
1601	C0042420	Syncope vasovagal
1602	C0042485	Venous insufficiency
1603	C0042487	Venous thrombosis
1604	C0042510	Ventricular fibrillation
1605	C0042514	Ventricular tachycardia
1606	C0042548	Plantar warts
1607	C0042568	Vertebrobasilar insufficiency
1608	C0042571	Vertigo
1609	C0042594	Vestibular disorder
1610	C0042721	Hepatitis viral
1611	C0042740	Viral syndrome
1612	C0042749	Viraemia
1613	C0042755	Virilism
1614	C0042769	Viral infection
1615	C0042790	Disorder sight
1616	C0042798	Vision decreased
1617	C0042847	Vitamin B12 deficiency
1618	C0042850	Vitamin B complex deficiency
1619	C0042880	Vitamin K deficiency
1620	C0042900	Vitiligo
1621	C0042907	Vitreous detachment
1622	C0042909	Vitreous haemorrhage
1623	C0042928	Vocal cord paralysis
1624	C0042961	Volvulus
1625	C0042963	Vomiting
1626	C0042994	Vulval disorder
1627	C0042996	Vulvitis
1628	C0042998	Vulvovaginitis
1629	C0043012	Wakefulness
1630	C0043037	Common wart
1631	C0043046	Wasting generalized
1632	C0043049	Water intoxication
1633	C0043092	Wegener's granulomatosis
1634	C0043094	Weight increased
1635	C0043096	Weight decreased
1636	C0043117	Idiopathic thrombocytopenic purpura
1637	C0043144	Wheezing
1638	C0043145	Whiplash injury
1639	C0043167	Pertussis
1640	C0043241	Wound infection
1641	C0043246	Laceration
1642	C0043250	Wound
1643	C0043251	Trauma
1644	C0043325	Xanthomatosis
1645	C0043345	Xeroderma
1646	C0043349	Xerophthalmia
1647	C0043352	Dry mouth
1648	C0043387	Yawning
1649	C0043515	Zollinger-Ellison syndrome
1650	C0043541	Zygomycosis
1651	C0078911	HIV associated nephropathy
1652	C0079027	Intraoperative hemorrhage
1653	C0079035	Bradyarrhythmia
1654	C0079043	Bronchoconstriction
1655	C0079102	Cerebral thrombosis
1656	C0079487	Helicobacter infection
1657	C0079731	B-cell lymphoma
1658	C0079744	Diffuse large B-cell lymphoma
1659	C0079772	T-cell lymphoma
1660	C0079773	Cutaneous T-cell lymphoma
1661	C0079924	Oligohydramnios
1662	C0080174	Spina bifida occulta
1663	C0080178	Spina bifida
1664	C0080179	Spinal fracture
1665	C0080194	Muscle strain
1666	C0080203	Tachyarrhythmia
1667	C0080233	Tooth loss
1668	C0080274	Urinary retention
1669	C0080276	Urogenital disorder
1670	C0085074	Granuloma annulare
1671	C0085077	Acute febrile neutrophilic dermatosis
1672	C0085082	Fungaemia
1673	C0085083	Ovarian hyperstimulation syndrome
1674	C0085096	Peripheral vascular disorder
1675	C0085119	Ulcer foot
1676	C0085128	Cardiac output increased
1677	C0085129	Bronchial hyperreactivity
1678	C0085136	Central nervous system neoplasm
1679	C0085160	Hidradenitis
1680	C0085166	Vaginitis bacterial
1681	C0085271	Self injurious behaviour
1682	C0085273	Erythema infectiosum
1683	C0085298	Sudden cardiac death
1684	C0085383	Hypocapnia
1685	C0085393	Immunocompromised
1686	C0085423	Gram-negative bacterial infection NOS
1687	C0085436	Meningitis cryptococcal
1688	C0085437	Meningitis bacterial
1689	C0085569	Acidosis hyperchloraemic
1690	C0085570	Alkalosis hypokalaemic
1691	C0085576	Microcytic anaemia
1692	C0085577	Normocytic anemia
1693	C0085580	Essential hypertension
1694	C0085582	Neuritis retrobulbar
1695	C0085583	Choreoathetosis
1696	C0085584	Encephalopathy
1697	C0085593	Chills
1698	C0085594	Fever chills
1699	C0085595	Body odor
1700	C0085602	Polydipsia
1701	C0085605	Hepatic failure
1702	C0085606	Micturition urgency
1703	C0085607	Volume blood increased
1704	C0085610	Sinus bradycardia
1705	C0085611	Atrial arrhythmia
1706	C0085612	Ventricular arrhythmia
1707	C0085614	Atrioventricular block first degree
1708	C0085615	Bundle branch block right
1709	C0085616	Vasospasm
1710	C0085617	Arterial spasm
1711	C0085618	Venospasm
1712	C0085619	Orthopnoea
1713	C0085620	Paralysis flaccid
1714	C0085621	Spastic paralysis
1715	C0085622	Monoplegia
1716	C0085623	Akinesia
1717	C0085624	Burning sensation
1718	C0085625	Hypoalgesia
1719	C0085628	Stupor
1720	C0085631	Agitation
1721	C0085632	Apathy
1722	C0085633	Mood swings
1723	C0085635	Photopsia
1724	C0085636	Photophobia
1725	C0085637	Oculogyric crisis
1726	C0085639	Fall
1727	C0085641	Rash pustular
1728	C0085642	Livedo reticularis
1729	C0085648	Synovial cyst
1730	C0085649	Oedema peripheral
1731	C0085650	Purpura fulminans
1732	C0085652	Pyoderma gangrenosum
1733	C0085653	Pyogenic granuloma
1734	C0085654	Injection site granuloma
1735	C0085655	Polymyositis
1736	C0085660	Aseptic necrosis
1737	C0085661	Onycholysis
1738	C0085669	Acute leukaemia
1739	C0085679	Hyperchloraemia
1740	C0085680	Hypochloraemia
1741	C0085681	Hyperphosphataemia
1742	C0085682	Hypophosphataemia
1743	C0085684	Footdrop
1744	C0085688	Breast engorgement
1745	C0085692	Cystitis haemorrhagic
1746	C0085693	Acute appendicitis
1747	C0085694	Cholecystitis chronic
1748	C0085697	Pyelonephritis chronic
1749	C0085702	Monocytosis
1750	C0085740	Mendelson's syndrome
1751	C0085762	Alcohol abuse
1752	C0085786	Hamman-Rich syndrome
1753	C0085819	Antibiotic associated colitis
1754	C0085932	Dermatitis bullous
1755	C0086066	Coryza
1756	C0086132	Depressive symptom
1757	C0086168	Dissociation
1758	C0086227	Enterobiasis
1759	C0086438	Hypogammaglobulinaemia
1760	C0086439	Hypokinesia
1761	C0086525	Lassitude
1762	C0086543	Cataract
1763	C0086565	Hepatic function abnormal
1764	C0086692	Benign neoplasm
1765	C0086769	Panic attack
1766	C0086981	Syndrome sicca
1767	C0087169	Withdrawal symptom
1768	C0149504	Toxic encephalopathy
1769	C0149512	Acute sinusitis
1770	C0149514	Acute bronchitis
1771	C0149516	Chronic sinusitis
1772	C0149520	Cholecystitis acute
1773	C0149521	Pancreatitis chronic
1774	C0149523	Acute cystitis
1775	C0149526	Allergic urticaria
1776	C0149531	Pelvic fracture
1777	C0149642	Cervical adenitis
1778	C0149678	Epstein-Barr virus infection
1779	C0149704	Gingivostomatitis
1780	C0149707	Haematospermia
1781	C0149721	Left ventricular hypertrophy
1782	C0149725	Lower respiratory tract infection
1783	C0149726	Pulmonary mass
1784	C0149732	Muscle rupture
1785	C0149741	Breast discharge
1786	C0149744	Oral lesion
1787	C0149745	Mouth ulceration
1788	C0149756	Plantar fasciitis
1789	C0149770	Rectal abscess
1790	C0149778	Soft tissue infection
1791	C0149782	Squamous cell carcinoma of lung
1792	C0149793	Amaurosis fugax
1793	C0149801	Urosepsis
1794	C0149836	Atrophic vulvovaginitis
1795	C0149866	Chemical conjunctivitis
1796	C0149871	Deep vein thrombosis
1797	C0149881	Epididymo-orchitis
1798	C0149887	Slipped femoral capital epiphysis
1799	C0149892	Gingival abscess
1800	C0149904	Hepatitis cholestatic
1801	C0149911	Hypercalcaemia of malignancy
1802	C0149925	Small cell lung cancer
1803	C0149931	Migraine
1804	C0149937	Acute interstitial nephritis
1805	C0149958	Complex partial seizures
1806	C0149976	Proctitis herpes
1807	C0149985	Secondary syphilis
1808	C0150045	Urge incontinence
1809	C0150055	Chronic pain
1810	C0150077	Skin breakdown
1811	C0150450	Altered state of consciousness
1812	C0151190	Palpable purpura
1813	C0151205	Periorbital oedema
1814	C0151281	Genital ulceration
1815	C0151310	Paresthesia generalized
1816	C0151311	Cranial nerve paralysis
1817	C0151313	Peripheral sensory neuropathy
1818	C0151315	Neck stiffness
1819	C0151436	Allergic cutaneous angiitis
1820	C0151463	Breast abscess
1821	C0151464	Injection site abscess
1822	C0151465	Renal abscess
1823	C0151467	Adrenocortical insufficiency acute
1824	C0151468	Thyroid adenoma
1825	C0151472	Albumin globulin ratio abnormal
1826	C0151474	Alcohol intolerance
1827	C0151476	Alkalosis hypochloraemic
1828	C0151477	Hormone level abnormal
1829	C0151478	Neurotransmitter level altered
1830	C0151479	Amylase increased
1831	C0151480	Antinuclear antibody positive
1832	C0151489	Arterial anomaly
1833	C0151490	Congenital central nervous system anomaly
1834	C0151491	Congenital musculoskeletal anomaly
1835	C0151500	Anticholinergic syndrome
1836	C0151505	Application site reaction
1837	C0151510	Adrenal cortex atrophy
1838	C0151511	Breast atrophy
1839	C0151512	Injection site atrophy
1840	C0151514	Skin atrophy
1841	C0151517	Atrioventricular block complete
1842	C0151526	Premature delivery
1843	C0151529	Bleeding time prolonged
1844	C0151538	Buccoglossal syndrome
1845	C0151539	Blood urea increased
1846	C0151541	Capillary fragility increased
1847	C0151544	Gastrointestinal carcinoma
1848	C0151547	Cataract specified
1849	C0151555	Cinchonism
1850	C0151559	CNS depression NOS
1851	C0151560	Central nervous system stimulation
1852	C0151563	Coagulation time prolonged
1853	C0151564	Cogwheel rigidity
1854	C0151565	Hemorrhagic colitis
1855	C0151569	Coombs direct test positive
1856	C0151571	Corneal lesion
1857	C0151574	Cough decreased
1858	C0151576	Creatine phosphokinase increased
1859	C0151577	Creatinine renal clearance decreased
1860	C0151578	Creatinine increased
1861	C0151579	Crystalluria
1862	C0151580	Crystalluria calcium
1863	C0151582	Urate crystalluria
1864	C0151584	Injection site cyst
1865	C0151585	Deafness permanent
1866	C0151586	Partial permanent deafness
1867	C0151588	Deafness transitory
1868	C0151589	Partial transitory deafness
1869	C0151594	Diarrhoea haemorrhagic
1870	C0151595	Digitalis intoxication (NOS)
1871	C0151596	Tongue discolouration
1872	C0151598	Drug level decreased
1873	C0151599	Drug level increased
1874	C0151601	Conjunctival oedema
1875	C0151602	Swelling face
1876	C0151603	Generalised oedema
1877	C0151604	Oedema genital
1878	C0151605	Injection site swelling
1879	C0151606	Oedema labial genital
1880	C0151609	Scrotal oedema
1881	C0151610	Tongue oedema
1882	C0151611	Electroencephalogram abnormal
1883	C0151613	Electrolyte abnormality
1884	C0151614	Electrolyte depletion
1885	C0151618	Embolus leg
1886	C0151620	Hypertensive encephalopathy
1887	C0151622	Endometrial disorder
1888	C0151623	Enterocolitis haemorrhagic
1889	C0151624	Ulcerative enterocolitis
1890	C0151625	Enzyme abnormality
1891	C0151626	Necrolysis epidermal
1892	C0151628	Epiphyses premature fusion
1893	C0151629	Fixed eruption
1894	C0151632	Red blood cell sedimentation rate increased
1895	C0151636	Ventricular extrasystoles
1896	C0151638	Syndrome Fanconi-like
1897	C0151639	Fertility female decreased
1898	C0151640	Fertility male decreased
1899	C0151649	Injection site fibrosis
1900	C0151650	Kidney fibrosis
1901	C0151661	Peripheral gangrene
1902	C0151662	Gamma-glutamyltransferase increased
1903	C0151664	Gastrointestinal perforation
1904	C0151665	Globulins decreased
1905	C0151666	Gammaglobulins decreased
1906	C0151669	Gamma globulins increased
1907	C0151671	Glucose tolerance decreased
1908	C0151673	Gonadotropins NOS low
1909	C0151680	Gonadotropic luteinizing hormone increased
1910	C0151683	Neutrophil count increased
1911	C0151684	Granuloma skin
1912	C0151685	Growth accelerated
1913	C0151686	Growth retardation
1914	C0151689	Hair discoloration
1915	C0151691	High density lipoprotein decreased
1916	C0151692	Impaired healing
1917	C0151694	Hemorrhage of colon
1918	C0151698	Injection site haemorrhage
1919	C0151699	Haemorrhage intracranial
1920	C0151701	Pulmonary haemorrhage
1921	C0151702	Muscle haemorrhage
1922	C0151705	Retroperitoneal haemorrhage
1923	C0151713	Hyperchlorhydria
1924	C0151714	Hypermagnesaemia
1925	C0151717	Skin hypertrophy
1926	C0151718	Hypocholesterolaemia
1927	C0151721	Hypogonadism male
1928	C0151723	Hypomagnesaemia
1929	C0151726	Injection site hypersensitivity
1930	C0151728	Immunoglobulins decreased
1931	C0151729	Immunoglobulins increased
1932	C0151730	Drug effect increased
1933	C0151734	Injection site inflammation
1934	C0151735	Injection site reaction
1935	C0151736	Accidental injury
1936	C0151737	Intentional injury
1937	C0151738	Large intestine perforation
1938	C0151739	Small intestinal perforation
1939	C0151740	Intracranial pressure increased
1940	C0151744	Myocardial ischaemia
1941	C0151746	Kidney function abnormal
1942	C0151747	Renal tubular disorder
1943	C0151752	Lactation female
1944	C0151754	Lactic dehydrogenase activity increased
1945	C0151763	Hepatocellular injury
1946	C0151765	Liver fatty deposition
1947	C0151766	Liver function test abnormal
1948	C0151767	Liver tenderness
1949	C0151772	Manic psychosis
1950	C0151773	Bone marrow depression
1951	C0151779	Melanoma skin
1952	C0151785	Mucous membrane disorder
1953	C0151786	Muscular weakness
1954	C0151788	Eosinophilic myocarditis
1955	C0151790	Nasal septum disorder
1956	C0151795	Injection site necrosis
1957	C0151798	Hepatic necrosis
1958	C0151799	Skin necrosis
1959	C0151810	Lack of drug effect
1960	C0151811	Subcutaneous nodule
1961	C0151814	Coronary artery occlusion
1962	C0151815	Mesenteric occlusion
1963	C0151818	Opisthotonus
1964	C0151821	Accidental overdose
1965	C0151824	Biliary colic
1966	C0151825	Bone pain
1967	C0151826	Retrosternal pain
1968	C0151827	Eye pain
1969	C0151828	Injection site pain
1970	C0151830	Urethral pain
1971	C0151834	Papanicolaou smear suspicious
1972	C0151836	Paranoid reaction
1973	C0151838	Circumoral paresthesia
1974	C0151846	Disorder periosteal
1975	C0151848	Acid phosphatase high
1976	C0151849	Phosphatase alkaline increased
1977	C0151854	Abnormal platelets
1978	C0151859	Polyserositis
1979	C0151865	Pregnancy test false positive
1980	C0151872	Prothrombin level increased
1981	C0151878	Electrocardiogram QT prolonged
1982	C0151879	Electrocardiogram QT shortened
1983	C0151882	Purpuric rash
1984	C0151883	Vesiculobullous rash
1985	C0151885	Reaction aggravation
1986	C0151888	Hyporeflexia
1987	C0151889	Hyperreflexia
1988	C0151891	Retinal depigmentation
1989	C0151892	Retinal pigmentation
1990	C0151898	Schizophrenic reaction
1991	C0151899	Syndrome screaming
1992	C0151900	Serum iron increased
1993	C0151904	Aspartate aminotransferase increased
1994	C0151905	Alanine aminotransferase increased
1995	C0151907	Skin discolouration
1996	C0151908	Dry skin
1997	C0151911	Generalised spasm
1998	C0151919	Bladder stenosis
1999	C0151934	Hypogeusia
2000	C0151936	Tendon disorder
2001	C0151937	Tendon rupture
2002	C0151940	Hypocalcemic tetany
2003	C0151942	Arterial thrombosis
2004	C0151945	Cerebral venous thrombosis
2005	C0151946	Pulmonary thrombosis
2006	C0151951	Thromboplastin decreased
2007	C0151955	Decreased tolerance
2008	C0151966	Duodenal ulcer haemorrhage
2009	C0151970	Oesophageal ulcer
2010	C0151971	Intestinal ulcer
2011	C0151981	Peptic ulcer reactivated
2012	C0151994	Uterine enlargement
2013	C0151995	Degeneration of uterine fibroid
2014	C0151996	Uterine fibroids enlarged
2015	C0151998	Uterine spasm
2016	C0152002	Renal vasculitis
2017	C0152006	Vitreous opacities
2018	C0152008	Vulvovaginal disorder
2019	C0152009	WBC abnormal NOS
2020	C0152010	Withdrawal bleed
2021	C0152018	Oesophageal carcinoma
2022	C0152020	Gastric atony
2023	C0152021	Heart disease congenital
2024	C0152025	Polyneuropathy
2025	C0152027	Sensory disturbance
2026	C0152029	Sinus congestion
2027	C0152030	Skin irritation
2028	C0152031	Joint swelling
2029	C0152032	Urinary hesitation
2030	C0152063	Streptobacillary fever
2031	C0152081	Pustular psoriasis
2032	C0152086	Traumatic arthropathy
2033	C0152096	Trisomy 18
2034	C0152115	Orofacial dyskinesia
2035	C0152128	Drug withdrawal syndrome
2036	C0152149	Ovulation pain
2037	C0152154	Prolonged labour
2038	C0152159	Uterine hypotonus
2039	C0152165	Persistent vomiting
2040	C0152168	Spasm of sphincter of Oddi
2041	C0152169	Renal colic
2042	C0152171	Primary pulmonary hypertension
2043	C0152173	Ventricular flutter
2044	C0152183	Explosive personality disorder
2045	C0152191	Central scotoma
2046	C0152192	Scotoma of blind spot area
2047	C0152196	Spasm of accommodation
2048	C0152198	Accommodation disorder
2049	C0152202	Acquired night blindness
2050	C0152219	Cyclophoria
2051	C0152227	Lacrimation increased
2052	C0152253	Posterior synechiae of iris
2053	C0152267	Hodgkin's disease lymphocyte depletion type stage unspecified
2054	C0152427	Polydactyly
2055	C0152436	Imperforate hymen
2056	C0152447	Urethral discharge
2057	C0152459	Skin striae
2058	C0152486	Salmonella sepsis
2059	C0152517	Viral diarrhoea
2060	C0152915	Disseminated tuberculosis
2061	C0152964	Streptococcal sepsis
2062	C0152965	Staphylococcal bacteraemia
2063	C0152972	Pseudomonal sepsis
2064	C0153251	Respiratory moniliasis
2065	C0153252	Systemic candida
2066	C0153349	Tongue neoplasm malignant stage unspecified
2067	C0153392	Nasopharyngeal cancer
2068	C0153452	Gallbladder cancer
2069	C0153567	Uterine cancer
2070	C0153594	Testis cancer
2071	C0153618	Malignant neoplasm of renal pelvis
2072	C0153619	Ureteric cancer
2073	C0153676	Lung cancer metastatic
2074	C0153690	Bone cancer metastatic
2075	C0154002	Benign vaginal neoplasm
2076	C0154251	Lipid metabolism disorder
2077	C0154769	Myopathy toxic
2078	C0154822	Serous retinal detachment
2079	C0154833	Retinal vascular disorder
2080	C0154841	Central retinal vein occlusion
2081	C0154933	Iris adhesions
2082	C0154946	Acute angle-closure glaucoma
2083	C0155001	Subjective visual disturbances
2084	C0155002	Sudden visual loss
2085	C0155003	Blindness transient
2086	C0155018	Colour blindness acquired
2087	C0155111	Bullous keratopathy
2088	C0155118	Corneal degeneration
2089	C0155145	Chronic conjunctivitis
2090	C0155169	Ocular hyperaemia
2091	C0155170	Conjunctival cyst
2092	C0155177	Eczema eyelids
2093	C0155216	Eyelid bleeding
2094	C0155305	Optic ischaemic neuropathy
2095	C0155320	Blindness cortical
2096	C0155365	Vitreous disorder
2097	C0155388	External ear disorder
2098	C0155428	Otosalpingitis
2099	C0155503	Vertigo CNS origin
2100	C0155540	Otorrhoea
2101	C0155550	Neural hearing loss
2102	C0155616	Secondary hypertension
2103	C0155626	Acute myocardial infarction
2104	C0155709	Atrial fibrillation and flutter
2105	C0155713	Papillary muscle rupture
2106	C0155773	Portal vein thrombosis
2107	C0155789	Oesophageal varices haemorrhage
2108	C0155862	Pneumonia streptococcal
2109	C0155866	Pneumonia anthrax
2110	C0155919	Acute pulmonary oedema
2111	C0155943	Arthralgia of temporomandibular joint
2112	C0155947	Dentofacial anomaly
2113	C0155964	Atrophic glossitis
2114	C0156181	Peritoneal adhesions
2115	C0156273	Bladder diverticulum
2116	C0156279	Urethral syndrome
2117	C0156308	Penile oedema
2118	C0156312	Testicular atrophy
2119	C0156339	Vulval ulceration
2120	C0156353	Uterovaginal prolapse
2121	C0156369	Uterine polyp
2122	C0156384	Vaginal dysplasia
2123	C0156394	Enlarged clitoris
2124	C0156404	Menstruation irregular
2125	C0156543	Abortion
2126	C0157733	Abnormalities of the hair
2127	C0158026	Monarthritis
2128	C0158252	Intervertebral disc disorder
2129	C0158266	Intervertebral disc degeneration
2130	C0158281	Cervicobrachial syndrome
2131	C0158322	Calcaneal spur
2132	C0158328	Trigger finger
2133	C0158350	Tendinous contracture
2134	C0158353	Infective myositis
2135	C0158369	Swelling of limb
2136	C0158570	Vascular anomaly
2137	C0158687	Congenital genital malformation
2138	C0158775	Spine malformation
2139	C0158986	Hypoglycaemia neonatal
2140	C0159028	General symptom
2141	C0159039	Spontaneous bruising
2142	C0159056	Abnormal chest sounds NOS
2143	C0159060	Abnormal bowel sounds
2144	C0159066	Abdominal rigidity
2145	C0159076	Choluria
2146	C0159321	Facial bones fracture
2147	C0159658	Clavicle fracture
2148	C0159877	Ankle fracture
2149	C0160087	Ankle sprain
2150	C0160390	Liver injury
2151	C0161479	Nerve injury
2152	C0162119	Haemoglobin decreased
2153	C0162275	Ketonuria
2154	C0162279	Choroidal detachment
2155	C0162281	Corneal deposits
2156	C0162283	Nephrogenic diabetes insipidus
2157	C0162285	Eyelid oedema
2158	C0162287	Abnormal faeces
2159	C0162291	Retinal ischaemia
2160	C0162292	External ophthalmoplegia
2161	C0162296	Polyarthralgia
2162	C0162297	Respiratory arrest
2163	C0162298	Joint stiffness
2164	C0162311	Androgenetic alopecia
2165	C0162316	Iron deficiency anaemia
2166	C0162323	Polyarthritis
2167	C0162386	Femur fracture subtrochanteric
2168	C0162423	Miliaria rubra
2169	C0162429	Malnutrition
2170	C0162529	Colitis ischaemic
2171	C0162532	Variegate porphyria
2172	C0162533	Porphyria hepatic
2173	C0162557	Acute hepatic failure
2174	C0162565	Porphyria acute
2175	C0162566	Porphyria cutanea tarda
2176	C0162627	Skin bacterial infection
2177	C0162628	Viral skin infection
2178	C0162638	Apoptosis
2179	C0162678	Neurofibromatosis
2180	C0162810	Hypertrophic scar
2181	C0162820	Allergic contact dermatitis
2182	C0162823	Dermatitis irritant contact
2183	C0162824	Photocontact dermatitis
2184	C0162830	Photosensitivity reaction
2185	C0162834	Skin hyperpigmentation
2186	C0162835	Leukoderma
2187	C0162848	Eruption lichenoid
2188	C0162871	Abdominal aortic aneurysm
2189	C0175167	Acneiform eruption
2190	C0175683	Argininosuccinate synthetase deficiency
2191	C0175754	Corpus callosum agenesis
2192	C0178282	Abdominal hernia
2193	C0178298	Unspecified disorder of skin and subcutaneous tissue
2194	C0178415	Prostatic specific antigen increased
2195	C0178416	Hypoplastic anaemia
2196	C0178421	Fibroadenoma of breast
2197	C0178703	Hypertrophic osteoarthropathy
2198	C0178829	Reproductive tract disorder
2199	C0178879	Urinary tract obstruction
2200	C0184567	Acute pain
2201	C0205204	Scab
2202	C0205707	Sprue
2203	C0205875	Papillomatosis
2204	C0205929	Anal fistula
2205	C0205990	Vaginal prolapse
2206	C0206061	Interstitial pneumonia
2207	C0206062	Interstitial lung disease
2208	C0206063	Radiation pneumonitis
2209	C0206093	Neuroectodermal neoplasm
2210	C0206160	Reticulocytosis
2211	C0206171	Community acquired infection
2212	C0206178	Cytomegalovirus retinitis
2213	C0206180	Anaplastic large-cell lymphoma
2214	C0206504	Tympanic membrane perforation
2215	C0206624	Hepatoblastoma
2216	C0206633	Angiomyolipoma
2217	C0206669	Hepatocellular adenoma
2218	C0206698	Cholangiocarcinoma
2219	C0206762	Limb malformation
2220	C0220650	Brain cancer metastatic
2221	C0220854	Hyperpnea
2222	C0220870	Lightheadedness
2223	C0220981	Metabolic acidosis
2224	C0220982	Ketoacidosis
2225	C0220983	Metabolic alkalosis
2226	C0220994	Hyperammonaemia
2227	C0221002	Hyperparathyroidism primary
2228	C0221021	Microangiopathic haemolytic anaemia
2229	C0221030	Hyperviscosity syndrome
2230	C0221032	Congenital generalised lipodystrophy
2231	C0221040	Dialysis dementia
2232	C0221045	Cardiac failure high output
2233	C0221046	Carotid sinus syndrome
2234	C0221047	Bradycardia-tachycardia syndrome
2235	C0221069	Anterior spinal artery syndrome
2236	C0221100	Hangover
2237	C0221147	Platelet production decreased
2238	C0221150	Odynophagia
2239	C0221152	Obstipation
2240	C0221154	Hypertension paroxysmal
2241	C0221155	Systolic hypertension
2242	C0221158	Multifocal atrial tachycardia
2243	C0221161	Shallow breathing
2244	C0221165	Diplegia
2245	C0221166	Paraparesis
2246	C0221170	Muscle stiffness
2247	C0221185	Xanthopsia
2248	C0221201	Rash macular
2249	C0221203	Rash vesicular
2250	C0221204	Osteolysis
2251	C0221228	Comedone
2252	C0221232	Welts
2253	C0221237	Angular cheilitis
2254	C0221239	Glomerulonephritis rapidly progressive
2255	C0221242	Fixed drug eruption
2256	C0221244	Dandruff
2257	C0221245	Skin fissures
2258	C0221248	Gouty tophus
2259	C0221252	Eruptive xanthoma
2260	C0221255	Calcification metastatic
2261	C0221260	Nail dystrophy
2262	C0221264	Cheilosis
2263	C0221265	Microcytosis
2264	C0221269	Pseudolymphoma
2265	C0221271	Elastosis perforans
2266	C0221278	Anisocytosis
2267	C0221281	Poikilocytosis
2268	C0221333	Hypouricaemia
2269	C0221345	Nail discolouration
2270	C0221348	Yellow nail syndrome
2271	C0221384	Follicular conjunctivitis
2272	C0221392	Vaginitis atrophic
2273	C0221395	Erythropenia
2274	C0221406	Pituitary-dependent Cushing's syndrome
2275	C0221423	Sickness
2276	C0221436	Melanoderma
2277	C0221470	Aphagia
2278	C0221477	Vasomotor collapse
2279	C0221490	Epigastric distress
2280	C0221512	Stomach ache
2281	C0221706	Road traffic accident
2282	C0221714	Injection site infection
2283	C0221717	Contact lens intolerance
2284	C0221722	Muscle movement involuntary
2285	C0221725	Bronchial obstruction
2286	C0221727	Oesophageal pain
2287	C0221733	Paradoxical pressor response
2288	C0221742	Serum sickness-like reaction
2289	C0221743	Skin reaction
2290	C0221745	Depression suicidal
2291	C0221752	Blood urine
2292	C0221758	Stiff back
2293	C0221773	Hyperamylasaemia
2294	C0221776	Oral pain
2295	C0221777	Nontoxic goiter
2296	C0221780	Rectal discharge
2297	C0221785	Ache wrists
2298	C0227791	Vaginal discharge
2299	C0231170	Disability
2300	C0231218	Malaise
2301	C0231230	Fatigability
2302	C0231246	Weight gain poor
2303	C0231255	Body mass index decreased
2304	C0231274	Heat intolerance
2305	C0231303	Distress
2306	C0231365	Urination impaired
2307	C0231441	Immobile
2308	C0231451	Joint hyperextension
2309	C0231471	Posture abnormal
2310	C0231527	Muscular incoordination
2311	C0231528	Myalgia
2312	C0231529	Tendon pain
2313	C0231530	Muscle twitching
2314	C0231557	Bone development abnormal
2315	C0231592	Joint crepitation
2316	C0231613	Occipital headache
2317	C0231666	Wrist drop
2318	C0231686	Unsteady gait
2319	C0231688	Gait shuffling
2320	C0231694	Festinating gait
2321	C0231710	Buttock pain
2322	C0231749	Knee pain
2323	C0231785	Carpo-pedal spasm
2324	C0231807	Dyspnoea exertional
2325	C0231835	Tachypnoea
2326	C0231837	Respiratory rate decreased
2327	C0231856	Breath sounds abnormal
2328	C0231874	Wheezing inspiratory
2329	C0231875	Wheezing expiratory
2330	C0231919	Nasal dryness
2331	C0232097	Volume plasma increased
2332	C0232115	Venous pressure increased
2333	C0232124	Skipped beats
2334	C0232132	Thready pulse
2335	C0232191	Reflex bradycardia
2336	C0232197	Cardiac fibrillation
2337	C0232200	Gallop rhythm
2338	C0232201	Sinus rhythm
2339	C0232203	Atrial rhythm
2340	C0232208	Nodal rhythm
2341	C0232267	Pericardial rub
2342	C0232285	Chest pressure sensation of
2343	C0232286	Precordial pain
2344	C0232288	Chest pain exertional
2345	C0232292	Chest tightness
2346	C0232333	Electrocardiogram U wave present
2347	C0232352	Vascular insufficiency
2348	C0232409	Hair growth abnormal
2349	C0232410	Hair growth increased
2350	C0232431	Cold sweat
2351	C0232452	Cutis anserina
2352	C0232459	Digestion impaired
2353	C0232461	Increased appetite
2354	C0232462	Decreased appetite
2355	C0232487	Abdominal discomfort
2356	C0232488	Abdominal colic
2357	C0232492	Abdominal pain upper
2358	C0232493	Epigastric pain
2359	C0232495	Abdominal pain lower
2360	C0232498	Abdominal tenderness
2361	C0232570	Epigastric fullness
2362	C0232599	Bilious vomiting
2363	C0232602	Retching
2364	C0232693	Borborygmi
2365	C0232695	Bowel sounds decreased
2366	C0232726	Rectal tenesmus
