position	identifier	name
3054	GO:0019317	fucose catabolic process
3055	GO:0019318	hexose metabolic process
3056	GO:0019319	hexose biosynthetic process
3057	GO:0019320	hexose catabolic process
3058	GO:0019321	pentose metabolic process
3059	GO:0019322	pentose biosynthetic process
3060	GO:0019323	pentose catabolic process
3061	GO:0019336	phenol-containing compound catabolic process
3062	GO:0019343	cysteine biosynthetic process via cystathionine
3063	GO:0019344	cysteine biosynthetic process
3064	GO:0019346	transsulfuration
3065	GO:0019348	dolichol metabolic process
3066	GO:0019355	nicotinamide nucleotide biosynthetic process from aspartate
3067	GO:0019359	nicotinamide nucleotide biosynthetic process
3068	GO:0019362	pyridine nucleotide metabolic process
3069	GO:0019363	pyridine nucleotide biosynthetic process
3070	GO:0019364	pyridine nucleotide catabolic process
3071	GO:0019367	fatty acid elongation, saturated fatty acid
3072	GO:0019368	fatty acid elongation, unsaturated fatty acid
3073	GO:0019369	arachidonic acid metabolic process
3074	GO:0019370	leukotriene biosynthetic process
3075	GO:0019371	cyclooxygenase pathway
3076	GO:0019372	lipoxygenase pathway
3077	GO:0019373	epoxygenase P450 pathway
3078	GO:0019374	galactolipid metabolic process
3079	GO:0019375	galactolipid biosynthetic process
3080	GO:0019376	galactolipid catabolic process
3081	GO:0019377	glycolipid catabolic process
3082	GO:0019388	galactose catabolic process
3083	GO:0019395	fatty acid oxidation
3084	GO:0019400	alditol metabolic process
3085	GO:0019401	alditol biosynthetic process
3086	GO:0019405	alditol catabolic process
3087	GO:0019408	dolichol biosynthetic process
3088	GO:0019413	acetate biosynthetic process
3089	GO:0019417	sulfur oxidation
3090	GO:0019418	sulfide oxidation
3091	GO:0019427	acetyl-CoA biosynthetic process from acetate
3092	GO:0019430	removal of superoxide radicals
3093	GO:0019432	triglyceride biosynthetic process
3094	GO:0019433	triglyceride catabolic process
3095	GO:0019439	aromatic compound catabolic process
3096	GO:0019441	tryptophan catabolic process to kynurenine
3097	GO:0019442	tryptophan catabolic process to acetyl-CoA
3098	GO:0019448	L-cysteine catabolic process
3099	GO:0019464	glycine decarboxylation via glycine cleavage system
3100	GO:0019470	4-hydroxyproline catabolic process
3101	GO:0019471	4-hydroxyproline metabolic process
3102	GO:0019474	L-lysine catabolic process to acetyl-CoA
3103	GO:0019477	L-lysine catabolic process
3104	GO:0019478	D-amino acid catabolic process
3105	GO:0019482	beta-alanine metabolic process
3106	GO:0019483	beta-alanine biosynthetic process
3107	GO:0019509	L-methionine biosynthetic process from methylthioadenosine
3108	GO:0019511	peptidyl-proline hydroxylation
3109	GO:0019520	aldonic acid metabolic process
3110	GO:0019521	D-gluconate metabolic process
3111	GO:0019530	taurine metabolic process
3112	GO:0019532	oxalate transport
3113	GO:0019541	propionate metabolic process
3114	GO:0019542	propionate biosynthetic process
3115	GO:0019550	glutamate catabolic process to aspartate
3116	GO:0019551	glutamate catabolic process to 2-oxoglutarate
3117	GO:0019556	histidine catabolic process to glutamate and formamide
3118	GO:0019557	histidine catabolic process to glutamate and formate
3119	GO:0019563	glycerol catabolic process
3120	GO:0019566	arabinose metabolic process
3121	GO:0019585	glucuronate metabolic process
3122	GO:0019605	butyrate metabolic process
3123	GO:0019614	catechol-containing compound catabolic process
3124	GO:0019626	short-chain fatty acid catabolic process
3125	GO:0019627	urea metabolic process
3126	GO:0019637	organophosphate metabolic process
3127	GO:0019640	glucuronate catabolic process to xylulose 5-phosphate
3128	GO:0019673	GDP-mannose metabolic process
3129	GO:0019674	NAD metabolic process
3130	GO:0019682	glyceraldehyde-3-phosphate metabolic process
3131	GO:0019692	deoxyribose phosphate metabolic process
3132	GO:0019693	ribose phosphate metabolic process
3133	GO:0019695	choline metabolic process
3134	GO:0019720	Mo-molybdopterin cofactor metabolic process
3135	GO:0019722	calcium-mediated signaling
3136	GO:0019724	B cell mediated immunity
3137	GO:0019725	cellular homeostasis
3138	GO:0019730	antimicrobial humoral response
3139	GO:0019731	antibacterial humoral response
3140	GO:0019732	antifungal humoral response
3141	GO:0019740	nitrogen utilization
3142	GO:0019742	pentacyclic triterpenoid metabolic process
3143	GO:0019747	regulation of isoprenoid metabolic process
3144	GO:0019748	secondary metabolic process
3145	GO:0019751	polyol metabolic process
3146	GO:0019752	carboxylic acid metabolic process
3147	GO:0019755	one-carbon compound transport
3148	GO:0019800	peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan
3149	GO:0019805	quinolinate biosynthetic process
3150	GO:0019827	stem cell population maintenance
3151	GO:0019835	cytolysis
3152	GO:0019836	hemolysis by symbiont of host erythrocytes
3153	GO:0019852	L-ascorbic acid metabolic process
3154	GO:0019853	L-ascorbic acid biosynthetic process
3155	GO:0019856	pyrimidine nucleobase biosynthetic process
3156	GO:0019858	cytosine metabolic process
3157	GO:0019859	thymine metabolic process
3158	GO:0019860	uracil metabolic process
3159	GO:0019882	antigen processing and presentation
3160	GO:0019883	antigen processing and presentation of endogenous antigen
3161	GO:0019884	antigen processing and presentation of exogenous antigen
3162	GO:0019885	antigen processing and presentation of endogenous peptide antigen via MHC class I
3163	GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II
3164	GO:0019896	axon transport of mitochondrion
3165	GO:0019915	lipid storage
3166	GO:0019918	peptidyl-arginine methylation, to symmetrical-dimethyl arginine
3167	GO:0019919	peptidyl-arginine methylation, to asymmetrical-dimethyl arginine
3168	GO:0019932	second-messenger-mediated signaling
3169	GO:0019933	cAMP-mediated signaling
3170	GO:0019934	cGMP-mediated signaling
3171	GO:0019935	cyclic-nucleotide-mediated signaling
3172	GO:0019941	modification-dependent protein catabolic process
3173	GO:0019953	sexual reproduction
3174	GO:0019985	translesion synthesis
3175	GO:0020027	hemoglobin metabolic process
3176	GO:0021510	spinal cord development
3177	GO:0021511	spinal cord patterning
3178	GO:0021513	spinal cord dorsal/ventral patterning
3179	GO:0021514	ventral spinal cord interneuron differentiation
3180	GO:0021515	cell differentiation in spinal cord
3181	GO:0021516	dorsal spinal cord development
3182	GO:0021517	ventral spinal cord development
3183	GO:0021520	spinal cord motor neuron cell fate specification
3184	GO:0021521	ventral spinal cord interneuron specification
3185	GO:0021522	spinal cord motor neuron differentiation
3186	GO:0021523	somatic motor neuron differentiation
3187	GO:0021524	visceral motor neuron differentiation
3188	GO:0021526	medial motor column neuron differentiation
3189	GO:0021527	spinal cord association neuron differentiation
3190	GO:0021529	spinal cord oligodendrocyte cell differentiation
3191	GO:0021530	spinal cord oligodendrocyte cell fate specification
3192	GO:0021532	neural tube patterning
3193	GO:0021533	cell differentiation in hindbrain
3194	GO:0021534	cell proliferation in hindbrain
3195	GO:0021535	cell migration in hindbrain
3196	GO:0021536	diencephalon development
3197	GO:0021537	telencephalon development
3198	GO:0021538	epithalamus development
3199	GO:0021539	subthalamus development
3200	GO:0021540	corpus callosum morphogenesis
3201	GO:0021542	dentate gyrus development
3202	GO:0021543	pallium development
3203	GO:0021544	subpallium development
3204	GO:0021545	cranial nerve development
3205	GO:0021546	rhombomere development
3206	GO:0021548	pons development
3207	GO:0021549	cerebellum development
3208	GO:0021550	medulla oblongata development
3209	GO:0021551	central nervous system morphogenesis
3210	GO:0021553	olfactory nerve development
3211	GO:0021554	optic nerve development
3212	GO:0021555	midbrain-hindbrain boundary morphogenesis
3213	GO:0021557	oculomotor nerve development
3214	GO:0021558	trochlear nerve development
3215	GO:0021559	trigeminal nerve development
3216	GO:0021561	facial nerve development
3217	GO:0021562	vestibulocochlear nerve development
3218	GO:0021563	glossopharyngeal nerve development
3219	GO:0021564	vagus nerve development
3220	GO:0021568	rhombomere 2 development
3221	GO:0021569	rhombomere 3 development
3222	GO:0021570	rhombomere 4 development
3223	GO:0021571	rhombomere 5 development
3224	GO:0021575	hindbrain morphogenesis
3225	GO:0021577	hindbrain structural organization
3226	GO:0021578	hindbrain maturation
3227	GO:0021586	pons maturation
3228	GO:0021587	cerebellum morphogenesis
3229	GO:0021589	cerebellum structural organization
3230	GO:0021590	cerebellum maturation
3231	GO:0021591	ventricular system development
3232	GO:0021592	fourth ventricle development
3233	GO:0021593	rhombomere morphogenesis
3234	GO:0021602	cranial nerve morphogenesis
3235	GO:0021603	cranial nerve formation
3236	GO:0021604	cranial nerve structural organization
3237	GO:0021610	facial nerve morphogenesis
3238	GO:0021612	facial nerve structural organization
3239	GO:0021615	glossopharyngeal nerve morphogenesis
3240	GO:0021622	oculomotor nerve morphogenesis
3241	GO:0021623	oculomotor nerve formation
3242	GO:0021626	central nervous system maturation
3243	GO:0021631	optic nerve morphogenesis
3244	GO:0021633	optic nerve structural organization
3245	GO:0021636	trigeminal nerve morphogenesis
3246	GO:0021637	trigeminal nerve structural organization
3247	GO:0021644	vagus nerve morphogenesis
3248	GO:0021648	vestibulocochlear nerve morphogenesis
3249	GO:0021650	vestibulocochlear nerve formation
3250	GO:0021658	rhombomere 3 morphogenesis
3251	GO:0021670	lateral ventricle development
3252	GO:0021675	nerve development
3253	GO:0021678	third ventricle development
3254	GO:0021679	cerebellar molecular layer development
3255	GO:0021680	cerebellar Purkinje cell layer development
3256	GO:0021681	cerebellar granular layer development
3257	GO:0021683	cerebellar granular layer morphogenesis
3258	GO:0021684	cerebellar granular layer formation
3259	GO:0021691	cerebellar Purkinje cell layer maturation
3260	GO:0021692	cerebellar Purkinje cell layer morphogenesis
3261	GO:0021693	cerebellar Purkinje cell layer structural organization
3262	GO:0021694	cerebellar Purkinje cell layer formation
3263	GO:0021695	cerebellar cortex development
3264	GO:0021696	cerebellar cortex morphogenesis
3265	GO:0021697	cerebellar cortex formation
3266	GO:0021698	cerebellar cortex structural organization
3267	GO:0021699	cerebellar cortex maturation
3268	GO:0021700	developmental maturation
3269	GO:0021702	cerebellar Purkinje cell differentiation
3270	GO:0021707	cerebellar granule cell differentiation
3271	GO:0021718	superior olivary nucleus development
3272	GO:0021722	superior olivary nucleus maturation
3273	GO:0021730	trigeminal sensory nucleus development
3274	GO:0021740	principal sensory nucleus of trigeminal nerve development
3275	GO:0021747	cochlear nucleus development
3276	GO:0021750	vestibular nucleus development
3277	GO:0021754	facial nucleus development
3278	GO:0021756	striatum development
3279	GO:0021759	globus pallidus development
3280	GO:0021761	limbic system development
3281	GO:0021762	substantia nigra development
3282	GO:0021764	amygdala development
3283	GO:0021766	hippocampus development
3284	GO:0021769	orbitofrontal cortex development
3285	GO:0021772	olfactory bulb development
3286	GO:0021773	striatal medium spiny neuron differentiation
3287	GO:0021775	smoothened signaling pathway involved in ventral spinal cord interneuron specification
3288	GO:0021776	smoothened signaling pathway involved in spinal cord motor neuron cell fate specification
3289	GO:0021778	oligodendrocyte cell fate specification
3290	GO:0021779	oligodendrocyte cell fate commitment
3291	GO:0021780	glial cell fate specification
3292	GO:0021781	glial cell fate commitment
3293	GO:0021782	glial cell development
3294	GO:0021783	preganglionic parasympathetic fiber development
3295	GO:0021784	postganglionic parasympathetic fiber development
3296	GO:0021785	branchiomotor neuron axon guidance
3297	GO:0021794	thalamus development
3298	GO:0021795	cerebral cortex cell migration
3299	GO:0021796	cerebral cortex regionalization
3300	GO:0021797	forebrain anterior/posterior pattern specification
3301	GO:0021798	forebrain dorsal/ventral pattern formation
3302	GO:0021799	cerebral cortex radially oriented cell migration
3303	GO:0021800	cerebral cortex tangential migration
3304	GO:0021801	cerebral cortex radial glia guided migration
3305	GO:0021812	neuronal-glial interaction involved in cerebral cortex radial glia guided migration
3306	GO:0021814	cell motility involved in cerebral cortex radial glia guided migration
3307	GO:0021815	modulation of microtubule cytoskeleton involved in cerebral cortex radial glia guided migration
3308	GO:0021816	extension of a leading process involved in cell motility in cerebral cortex radial glia guided migration
3309	GO:0021819	layer formation in cerebral cortex
3310	GO:0021823	cerebral cortex tangential migration using cell-cell interactions
3311	GO:0021824	cerebral cortex tangential migration using cell-axon interactions
3312	GO:0021825	substrate-dependent cerebral cortex tangential migration
3313	GO:0021826	substrate-independent telencephalic tangential migration
3314	GO:0021827	postnatal olfactory bulb interneuron migration
3315	GO:0021828	gonadotrophin-releasing hormone neuronal migration to the hypothalamus
3316	GO:0021830	interneuron migration from the subpallium to the cortex
3317	GO:0021831	embryonic olfactory bulb interneuron precursor migration
3318	GO:0021836	chemorepulsion involved in postnatal olfactory bulb interneuron migration
3319	GO:0021840	directional guidance of interneurons involved in migration from the subpallium to the cortex
3320	GO:0021842	chemorepulsion involved in interneuron migration from the subpallium to the cortex
3321	GO:0021843	substrate-independent telencephalic tangential interneuron migration
3322	GO:0021846	cell proliferation in forebrain
3323	GO:0021847	ventricular zone neuroblast division
3324	GO:0021849	neuroblast division in subventricular zone
3325	GO:0021853	cerebral cortex GABAergic interneuron migration
3326	GO:0021854	hypothalamus development
3327	GO:0021855	hypothalamus cell migration
3328	GO:0021856	hypothalamic tangential migration using cell-axon interactions
3329	GO:0021859	pyramidal neuron differentiation
3330	GO:0021860	pyramidal neuron development
3331	GO:0021861	forebrain radial glial cell differentiation
3332	GO:0021869	forebrain ventricular zone progenitor cell division
3333	GO:0021871	forebrain regionalization
3334	GO:0021872	forebrain generation of neurons
3335	GO:0021873	forebrain neuroblast division
3336	GO:0021877	forebrain neuron fate commitment
3337	GO:0021879	forebrain neuron differentiation
3338	GO:0021882	regulation of transcription from RNA polymerase II promoter involved in forebrain neuron fate commitment
3339	GO:0021884	forebrain neuron development
3340	GO:0021885	forebrain cell migration
3341	GO:0021886	hypothalamus gonadotrophin-releasing hormone neuron differentiation
3342	GO:0021888	hypothalamus gonadotrophin-releasing hormone neuron development
3343	GO:0021889	olfactory bulb interneuron differentiation
3344	GO:0021891	olfactory bulb interneuron development
3345	GO:0021892	cerebral cortex GABAergic interneuron differentiation
3346	GO:0021893	cerebral cortex GABAergic interneuron fate commitment
3347	GO:0021894	cerebral cortex GABAergic interneuron development
3348	GO:0021895	cerebral cortex neuron differentiation
3349	GO:0021896	forebrain astrocyte differentiation
3350	GO:0021897	forebrain astrocyte development
3351	GO:0021898	commitment of multipotent stem cells to neuronal lineage in forebrain
3352	GO:0021902	commitment of neuronal cell to specific neuron type in forebrain
3353	GO:0021903	rostrocaudal neural tube patterning
3354	GO:0021904	dorsal/ventral neural tube patterning
3355	GO:0021910	smoothened signaling pathway involved in ventral spinal cord patterning
3356	GO:0021912	regulation of transcription from RNA polymerase II promoter involved in spinal cord motor neuron fate specification
3357	GO:0021913	regulation of transcription from RNA polymerase II promoter involved in ventral spinal cord interneuron specification
3358	GO:0021914	negative regulation of smoothened signaling pathway involved in ventral spinal cord patterning
3359	GO:0021915	neural tube development
3360	GO:0021924	cell proliferation in external granule layer
3361	GO:0021930	cerebellar granule cell precursor proliferation
3362	GO:0021932	hindbrain radial glia guided cell migration
3363	GO:0021934	hindbrain tangential cell migration
3364	GO:0021936	regulation of cerebellar granule cell precursor proliferation
3365	GO:0021937	cerebellar Purkinje cell-granule cell precursor cell signaling involved in regulation of granule cell precursor cell proliferation
3366	GO:0021938	smoothened signaling pathway involved in regulation of cerebellar granule cell precursor cell proliferation
3367	GO:0021940	positive regulation of cerebellar granule cell precursor proliferation
3368	GO:0021941	negative regulation of cerebellar granule cell precursor proliferation
3369	GO:0021942	radial glia guided migration of Purkinje cell
3370	GO:0021943	formation of radial glial scaffolds
3371	GO:0021952	central nervous system projection neuron axonogenesis
3372	GO:0021953	central nervous system neuron differentiation
3373	GO:0021954	central nervous system neuron development
3374	GO:0021955	central nervous system neuron axonogenesis
3375	GO:0021957	corticospinal tract morphogenesis
3376	GO:0021960	anterior commissure morphogenesis
3377	GO:0021965	spinal cord ventral commissure morphogenesis
3378	GO:0021966	corticospinal neuron axon guidance
3379	GO:0021978	telencephalon regionalization
3380	GO:0021979	hypothalamus cell differentiation
3381	GO:0021983	pituitary gland development
3382	GO:0021984	adenohypophysis development
3383	GO:0021985	neurohypophysis development
3384	GO:0021986	habenula development
3385	GO:0021987	cerebral cortex development
3386	GO:0021988	olfactory lobe development
3387	GO:0021997	neural plate axis specification
3388	GO:0021999	neural plate anterior/posterior regionalization
3389	GO:0022007	convergent extension involved in neural plate elongation
3390	GO:0022009	central nervous system vasculogenesis
3391	GO:0022010	central nervous system myelination
3392	GO:0022011	myelination in peripheral nervous system
3393	GO:0022027	interkinetic nuclear migration
3394	GO:0022028	tangential migration from the subventricular zone to the olfactory bulb
3395	GO:0022029	telencephalon cell migration
3396	GO:0022030	telencephalon glial cell migration
3397	GO:0022037	metencephalon development
3398	GO:0022038	corpus callosum development
3399	GO:0022400	regulation of rhodopsin mediated signaling pathway
3400	GO:0022401	negative adaptation of signaling pathway
3401	GO:0022404	molting cycle process
3402	GO:0022405	hair cycle process
3403	GO:0022406	membrane docking
3404	GO:0022407	regulation of cell-cell adhesion
3405	GO:0022408	negative regulation of cell-cell adhesion
3406	GO:0022409	positive regulation of cell-cell adhesion
3407	GO:0022410	circadian sleep/wake cycle process
3408	GO:0022411	cellular component disassembly
3409	GO:0022412	cellular process involved in reproduction in multicellular organism
3410	GO:0022417	protein maturation by protein folding
3411	GO:0022600	digestive system process
3412	GO:0022601	menstrual cycle phase
3413	GO:0022602	ovulation cycle process
3414	GO:0022603	regulation of anatomical structure morphogenesis
3415	GO:0022604	regulation of cell morphogenesis
3416	GO:0022605	oogenesis stage
3417	GO:0022612	gland morphogenesis
3418	GO:0022613	ribonucleoprotein complex biogenesis
3419	GO:0022614	membrane to membrane docking
3420	GO:0022615	protein to membrane docking
3421	GO:0022616	DNA strand elongation
3422	GO:0022617	extracellular matrix disassembly
3423	GO:0022618	ribonucleoprotein complex assembly
3424	GO:0022898	regulation of transmembrane transporter activity
3425	GO:0022900	electron transport chain
3426	GO:0022904	respiratory electron transport chain
3427	GO:0023014	signal transduction by protein phosphorylation
3428	GO:0023019	signal transduction involved in regulation of gene expression
3429	GO:0023021	termination of signal transduction
3430	GO:0023035	CD40 signaling pathway
3431	GO:0023041	neuronal signal transduction
3432	GO:0023058	adaptation of signaling pathway
3433	GO:0023061	signal release
3434	GO:0030001	metal ion transport
3435	GO:0030002	cellular anion homeostasis
3436	GO:0030003	cellular cation homeostasis
3437	GO:0030004	cellular monovalent inorganic cation homeostasis
3438	GO:0030007	cellular potassium ion homeostasis
3439	GO:0030010	establishment of cell polarity
3440	GO:0030011	maintenance of cell polarity
3441	GO:0030029	actin filament-based process
3442	GO:0030031	cell projection assembly
3443	GO:0030032	lamellipodium assembly
3444	GO:0030033	microvillus assembly
3445	GO:0030035	microspike assembly
3446	GO:0030036	actin cytoskeleton organization
3447	GO:0030038	contractile actin filament bundle assembly
3448	GO:0030041	actin filament polymerization
3449	GO:0030042	actin filament depolymerization
3450	GO:0030046	parallel actin filament bundle assembly
3451	GO:0030047	actin modification
3452	GO:0030048	actin filament-based movement
3453	GO:0030049	muscle filament sliding
3454	GO:0030050	vesicle transport along actin filament
3455	GO:0030070	insulin processing
3456	GO:0030071	regulation of mitotic metaphase/anaphase transition
3457	GO:0030072	peptide hormone secretion
3458	GO:0030073	insulin secretion
3459	GO:0030091	protein repair
3460	GO:0030097	hemopoiesis
3461	GO:0030098	lymphocyte differentiation
3462	GO:0030099	myeloid cell differentiation
3463	GO:0030100	regulation of endocytosis
3464	GO:0030101	natural killer cell activation
3465	GO:0030103	vasopressin secretion
3466	GO:0030104	water homeostasis
3467	GO:0030111	regulation of Wnt signaling pathway
3468	GO:0030148	sphingolipid biosynthetic process
3469	GO:0030149	sphingolipid catabolic process
3470	GO:0030150	protein import into mitochondrial matrix
3471	GO:0030155	regulation of cell adhesion
3472	GO:0030157	pancreatic juice secretion
3473	GO:0030162	regulation of proteolysis
3474	GO:0030163	protein catabolic process
3475	GO:0030166	proteoglycan biosynthetic process
3476	GO:0030167	proteoglycan catabolic process
3477	GO:0030168	platelet activation
3478	GO:0030174	regulation of DNA-dependent DNA replication initiation
3479	GO:0030177	positive regulation of Wnt signaling pathway
3480	GO:0030178	negative regulation of Wnt signaling pathway
3481	GO:0030183	B cell differentiation
3482	GO:0030185	nitric oxide transport
3483	GO:0030186	melatonin metabolic process
3484	GO:0030187	melatonin biosynthetic process
3485	GO:0030193	regulation of blood coagulation
3486	GO:0030194	positive regulation of blood coagulation
3487	GO:0030195	negative regulation of blood coagulation
3488	GO:0030198	extracellular matrix organization
3489	GO:0030199	collagen fibril organization
3490	GO:0030200	heparan sulfate proteoglycan catabolic process
3491	GO:0030201	heparan sulfate proteoglycan metabolic process
3492	GO:0030202	heparin metabolic process
3493	GO:0030203	glycosaminoglycan metabolic process
3494	GO:0030204	chondroitin sulfate metabolic process
3495	GO:0030205	dermatan sulfate metabolic process
3496	GO:0030206	chondroitin sulfate biosynthetic process
3497	GO:0030207	chondroitin sulfate catabolic process
3498	GO:0030208	dermatan sulfate biosynthetic process
3499	GO:0030210	heparin biosynthetic process
3500	GO:0030212	hyaluronan metabolic process
3501	GO:0030213	hyaluronan biosynthetic process
3502	GO:0030214	hyaluronan catabolic process
3503	GO:0030216	keratinocyte differentiation
3504	GO:0030217	T cell differentiation
3505	GO:0030218	erythrocyte differentiation
3506	GO:0030219	megakaryocyte differentiation
3507	GO:0030220	platelet formation
3508	GO:0030221	basophil differentiation
3509	GO:0030222	eosinophil differentiation
3510	GO:0030223	neutrophil differentiation
3511	GO:0030224	monocyte differentiation
3512	GO:0030225	macrophage differentiation
3513	GO:0030237	female sex determination
3514	GO:0030238	male sex determination
3515	GO:0030239	myofibril assembly
3516	GO:0030240	skeletal muscle thin filament assembly
3517	GO:0030241	skeletal muscle myosin thick filament assembly
3518	GO:0030242	pexophagy
3519	GO:0030252	growth hormone secretion
3520	GO:0030258	lipid modification
3521	GO:0030259	lipid glycosylation
3522	GO:0030260	entry into host cell
3523	GO:0030261	chromosome condensation
3524	GO:0030262	apoptotic nuclear changes
3525	GO:0030263	apoptotic chromosome condensation
3526	GO:0030264	nuclear fragmentation involved in apoptotic nuclear change
3527	GO:0030277	maintenance of gastrointestinal epithelium
3528	GO:0030278	regulation of ossification
3529	GO:0030279	negative regulation of ossification
3530	GO:0030282	bone mineralization
3531	GO:0030299	intestinal cholesterol absorption
3532	GO:0030300	regulation of intestinal cholesterol absorption
3533	GO:0030301	cholesterol transport
3534	GO:0030307	positive regulation of cell growth
3535	GO:0030308	negative regulation of cell growth
3536	GO:0030309	poly-N-acetyllactosamine metabolic process
3537	GO:0030311	poly-N-acetyllactosamine biosynthetic process
3538	GO:0030316	osteoclast differentiation
3539	GO:0030317	sperm motility
3540	GO:0030318	melanocyte differentiation
3541	GO:0030320	cellular monovalent inorganic anion homeostasis
3542	GO:0030321	transepithelial chloride transport
3543	GO:0030322	stabilization of membrane potential
3544	GO:0030323	respiratory tube development
3545	GO:0030324	lung development
3546	GO:0030325	adrenal gland development
3547	GO:0030326	embryonic limb morphogenesis
3548	GO:0030327	prenylated protein catabolic process
3549	GO:0030328	prenylcysteine catabolic process
3550	GO:0030329	prenylcysteine metabolic process
3551	GO:0030330	DNA damage response, signal transduction by p53 class mediator
3552	GO:0030334	regulation of cell migration
3553	GO:0030335	positive regulation of cell migration
3554	GO:0030336	negative regulation of cell migration
3555	GO:0030382	sperm mitochondrion organization
3556	GO:0030388	fructose 1,6-bisphosphate metabolic process
3557	GO:0030397	membrane disassembly
3558	GO:0030422	production of siRNA involved in RNA interference
3559	GO:0030423	targeting of mRNA for destruction involved in RNA interference
3560	GO:0030431	sleep
3561	GO:0030432	peristalsis
3562	GO:0030433	ER-associated ubiquitin-dependent protein catabolic process
3563	GO:0030449	regulation of complement activation
3564	GO:0030450	regulation of complement activation, classical pathway
3565	GO:0030451	regulation of complement activation, alternative pathway
3566	GO:0030488	tRNA methylation
3567	GO:0030490	maturation of SSU-rRNA
3568	GO:0030497	fatty acid elongation
3569	GO:0030500	regulation of bone mineralization
3570	GO:0030501	positive regulation of bone mineralization
3571	GO:0030502	negative regulation of bone mineralization
3572	GO:0030505	inorganic diphosphate transport
3573	GO:0030509	BMP signaling pathway
3574	GO:0030510	regulation of BMP signaling pathway
3575	GO:0030511	positive regulation of transforming growth factor beta receptor signaling pathway
3576	GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway
3577	GO:0030513	positive regulation of BMP signaling pathway
3578	GO:0030514	negative regulation of BMP signaling pathway
3579	GO:0030516	regulation of axon extension
3580	GO:0030517	negative regulation of axon extension
3581	GO:0030518	intracellular steroid hormone receptor signaling pathway
3582	GO:0030520	intracellular estrogen receptor signaling pathway
3583	GO:0030521	androgen receptor signaling pathway
3584	GO:0030522	intracellular receptor signaling pathway
3585	GO:0030534	adult behavior
3586	GO:0030538	embryonic genitalia morphogenesis
3587	GO:0030539	male genitalia development
3588	GO:0030540	female genitalia development
3589	GO:0030573	bile acid catabolic process
3590	GO:0030574	collagen catabolic process
3591	GO:0030575	nuclear body organization
3592	GO:0030576	Cajal body organization
3593	GO:0030578	PML body organization
3594	GO:0030579	ubiquitin-dependent SMAD protein catabolic process
3595	GO:0030581	symbiont intracellular protein transport in host
3596	GO:0030593	neutrophil chemotaxis
3597	GO:0030595	leukocyte chemotaxis
3598	GO:0030638	polyketide metabolic process
3599	GO:0030641	regulation of cellular pH
3600	GO:0030643	cellular phosphate ion homeostasis
3601	GO:0030644	cellular chloride ion homeostasis
3602	GO:0030647	aminoglycoside antibiotic metabolic process
3603	GO:0030656	regulation of vitamin metabolic process
3604	GO:0030705	cytoskeleton-dependent intracellular transport
3605	GO:0030718	germ-line stem cell population maintenance
3606	GO:0030719	P granule organization
3607	GO:0030728	ovulation
3608	GO:0030730	sequestering of triglyceride
3609	GO:0030799	regulation of cyclic nucleotide metabolic process
3610	GO:0030800	negative regulation of cyclic nucleotide metabolic process
3611	GO:0030801	positive regulation of cyclic nucleotide metabolic process
3612	GO:0030802	regulation of cyclic nucleotide biosynthetic process
3613	GO:0030803	negative regulation of cyclic nucleotide biosynthetic process
3614	GO:0030804	positive regulation of cyclic nucleotide biosynthetic process
3615	GO:0030805	regulation of cyclic nucleotide catabolic process
3616	GO:0030806	negative regulation of cyclic nucleotide catabolic process
3617	GO:0030807	positive regulation of cyclic nucleotide catabolic process
3618	GO:0030808	regulation of nucleotide biosynthetic process
3619	GO:0030809	negative regulation of nucleotide biosynthetic process
3620	GO:0030810	positive regulation of nucleotide biosynthetic process
3621	GO:0030811	regulation of nucleotide catabolic process
3622	GO:0030812	negative regulation of nucleotide catabolic process
3623	GO:0030813	positive regulation of nucleotide catabolic process
3624	GO:0030814	regulation of cAMP metabolic process
3625	GO:0030815	negative regulation of cAMP metabolic process
3626	GO:0030816	positive regulation of cAMP metabolic process
3627	GO:0030817	regulation of cAMP biosynthetic process
3628	GO:0030818	negative regulation of cAMP biosynthetic process
3629	GO:0030819	positive regulation of cAMP biosynthetic process
3630	GO:0030820	regulation of cAMP catabolic process
3631	GO:0030821	negative regulation of cAMP catabolic process
3632	GO:0030822	positive regulation of cAMP catabolic process
3633	GO:0030823	regulation of cGMP metabolic process
3634	GO:0030824	negative regulation of cGMP metabolic process
3635	GO:0030825	positive regulation of cGMP metabolic process
3636	GO:0030826	regulation of cGMP biosynthetic process
3637	GO:0030827	negative regulation of cGMP biosynthetic process
3638	GO:0030828	positive regulation of cGMP biosynthetic process
3639	GO:0030832	regulation of actin filament length
3640	GO:0030833	regulation of actin filament polymerization
3641	GO:0030834	regulation of actin filament depolymerization
3642	GO:0030835	negative regulation of actin filament depolymerization
3643	GO:0030836	positive regulation of actin filament depolymerization
3644	GO:0030837	negative regulation of actin filament polymerization
3645	GO:0030838	positive regulation of actin filament polymerization
3646	GO:0030850	prostate gland development
3647	GO:0030851	granulocyte differentiation
3648	GO:0030852	regulation of granulocyte differentiation
3649	GO:0030853	negative regulation of granulocyte differentiation
3650	GO:0030854	positive regulation of granulocyte differentiation
3651	GO:0030855	epithelial cell differentiation
3652	GO:0030856	regulation of epithelial cell differentiation
