	metapath	dwwc-chain	dwwc-recursive	recursive_cached
4258	DdGcGuCrC	0.04636430740356445	0.06918454170227051	False
4259	DdGcGuCpD	0.04427075386047363	0.039540767669677734	False
4260	DdGcGuCdG	0.05251669883728027	0.6493589878082275	False
4261	DdGcGuCcSE	0.06435275077819824	0.5141174793243408	False
4262	DdGcGuCiPC	0.045847415924072266	0.04384589195251465	False
4263	DdGcGuCuG	0.05336189270019531	0.7444140911102295	False
4264	DdGcGdCbG	0.049363136291503906	0.08287477493286133	False
4265	DdGcGdCtD	0.04502129554748535	0.04460930824279785	False
4266	DdGcGdCrC	0.04709982872009277	0.07387089729309082	False
4267	DdGcGdCpD	0.048142194747924805	0.04247570037841797	False
4268	DdGcGdCdG	0.053433895111083984	0.6152083873748779	False
4269	DdGcGdCcSE	0.06397509574890137	0.5306854248046875	False
4270	DdGcGdCiPC	0.04574704170227051	0.04393124580383301	False
4271	DdGcGdCuG	0.05369377136230469	0.5864408016204834	False
4272	DdGcGdDtC	0.043389081954956055	0.05489802360534668	False
4273	DdGcGdDpS	0.042510986328125	0.08269667625427246	False
4274	DdGcGdDuG	0.053855180740356445	0.7416424751281738	False
4275	DdGcGdDaG	0.051286935806274414	0.4267406463623047	False
4276	DdGcGdDdG	0.05614304542541504	0.7911238670349121	False
4277	DdGcGdDlA	0.04784750938415527	0.08295369148254395	False
4278	DdGcGdDpC	0.045317649841308594	0.04836440086364746	False
4279	DdGcGdDrD	0.04187273979187012	0.05043482780456543	False
4280	DdGcGdAuG	0.09206604957580566	31.10772681236267	False
4281	DdGcGdAlD	0.05614113807678223	0.14928412437438965	False
4282	DdGcGdAdG	0.0923459529876709	30.108227729797363	False
4283	DdGcGdAeG	0.13903450965881348	41.42739748954773	False
4284	DdGcGpBPpG	0.22524142265319824	12.916073083877563	False
4285	DdGcGiGr>G	0.13521289825439453	2.172837495803833	False
4286	DdGcGiGuA	0.09473013877868652	0.12685465812683105	False
4287	DdGcGiGcG	0.1152186393737793	0.8608555793762207	False
4288	DdGcGiGbC	0.08571672439575195	0.14558768272399902	False
4289	DdGcGiGpCC	0.09624028205871582	0.3772752285003662	False
4290	DdGcGiGuD	0.08278107643127441	0.09264540672302246	False
4291	DdGcGiGaD	0.09643697738647461	0.12219715118408203	False
4292	DdGcGiGuC	0.08579897880554199	0.16499733924865723	False
4293	DdGcGiGdC	0.08603596687316895	0.1870737075805664	False
4294	DdGcGiGdD	0.08086943626403809	0.09124755859375	False
4295	DdGcGiGdA	0.0940706729888916	0.126603364944458	False
4296	DdGcGiGpBP	0.17513513565063477	3.170362949371338	False
4297	DdGcGiGiG	0.16245532035827637	16.739119291305542	False
4298	DdGcGiGpPW	0.09897732734680176	0.7617349624633789	False
4299	DdGcGiGpMF	0.09916901588439941	0.44919371604919434	False
4300	DdGcGiG<rG	0.13627982139587402	1.8304033279418945	False
4301	DdGcGiGeA	0.1371164321899414	0.2334730625152588	False
4302	DdGcGpPWpG	0.07884550094604492	3.9338979721069336	False
4303	DdGcGpMFpG	0.09188389778137207	5.045604467391968	False
4304	DdGcG<rGr>G	0.1362171173095703	3.2117514610290527	False
4305	DdGcG<rGuA	0.08915114402770996	0.09314703941345215	False
4306	DdGcG<rGcG	0.10543966293334961	0.7176742553710938	False
4307	DdGcG<rGbC	0.08034467697143555	0.13433265686035156	False
4308	DdGcG<rGpCC	0.08742880821228027	0.26357412338256836	False
4309	DdGcG<rGuD	0.07734179496765137	0.07484674453735352	False
4310	DdGcG<rGaD	0.08619117736816406	0.09783220291137695	False
4311	DdGcG<rGuC	0.08681702613830566	0.1893320083618164	False
4312	DdGcG<rGdC	0.08284997940063477	0.2136826515197754	False
4313	DdGcG<rGdD	0.07490277290344238	0.07424426078796387	False
4314	DdGcG<rGdA	0.08715510368347168	0.09341216087341309	False
4315	DdGcG<rGpBP	0.16048717498779297	2.7331552505493164	False
4316	DdGcG<rGiG	0.14141607284545898	2.8442940711975098	False
4317	DdGcG<rGpPW	0.09064817428588867	0.5555851459503174	False
4318	DdGcG<rGpMF	0.09160900115966797	0.4251275062561035	False
4319	DdGcG<rG<rG	0.13181471824645996	2.468540668487549	False
4320	DdGcG<rGeA	0.12305545806884766	0.17600274085998535	False
4321	DdGcGeAuG	0.1204824447631836	44.09557771682739	False
4322	DdGcGeAlD	0.08783221244812012	0.2775239944458008	False
4323	DdGcGeAdG	0.12285256385803223	41.23145294189453	False
4324	DdGcGeAeG	0.18546152114868164	59.418745279312134	False
4325	DdGbCbGr>G	0.0644221305847168	0.19340753555297852	False
4326	DdGbCbGuA	0.04030108451843262	0.04452657699584961	False
4327	DdGbCbGcG	0.04731154441833496	0.08213400840759277	False
4328	DdGbCbGbC	0.03561687469482422	0.13591837882995605	False
4329	DdGbCbGpCC	0.03880906105041504	0.05196213722229004	False
4330	DdGbCbGuD	0.029839277267456055	0.03388094902038574	False
4331	DdGbCbGaD	0.033020734786987305	0.03903555870056152	False
4332	DdGbCbGuC	0.03172945976257324	0.03924059867858887	False
4333	DdGbCbGdC	0.03322935104370117	0.03840136528015137	False
4334	DdGbCbGdD	0.02985215187072754	0.03385305404663086	False
4335	DdGbCbGdA	0.04076552391052246	0.04512667655944824	False
4336	DdGbCbGpBP	0.08810663223266602	0.2932310104370117	False
4337	DdGbCbGiG	0.0720832347869873	0.20257306098937988	False
4338	DdGbCbGpPW	0.038664817810058594	0.07158017158508301	False
4339	DdGbCbGpMF	0.04081869125366211	0.0677032470703125	False
4340	DdGbCbG<rG	0.06417536735534668	0.14954209327697754	False
4341	DdGbCbGeA	0.06439328193664551	0.05021047592163086	False
4342	DdGbCtDtC	0.025449514389038086	0.030545711517333984	False
4343	DdGbCtDpS	0.02495574951171875	0.03409433364868164	False
4344	DdGbCtDuG	0.033205270767211914	0.06732606887817383	False
4345	DdGbCtDaG	0.03548002243041992	0.09746122360229492	False
4346	DdGbCtDdG	0.03129100799560547	0.06482148170471191	False
4347	DdGbCtDlA	0.024768352508544922	0.03345155715942383	False
4348	DdGbCtDpC	0.028815031051635742	0.029087066650390625	False
4349	DdGbCtDrD	0.024230241775512695	0.02795720100402832	False
4350	DdGbCrCbG	0.030826807022094727	0.0352020263671875	False
4351	DdGbCrCtD	0.025962114334106445	0.02350139617919922	False
4352	DdGbCrCrC	0.032811880111694336	0.04056835174560547	False
4353	DdGbCrCpD	0.025653600692749023	0.023356199264526367	False
4354	DdGbCrCdG	0.034818172454833984	0.051290035247802734	False
4355	DdGbCrCcSE	0.04396390914916992	0.14704203605651855	False
4356	DdGbCrCiPC	0.03056788444519043	0.028850793838500977	False
4357	DdGbCrCuG	0.031981706619262695	0.05375170707702637	False
4358	DdGbCpDtC	0.024913549423217773	0.017352581024169922	False
4359	DdGbCpDpS	0.024393796920776367	0.025787830352783203	False
4360	DdGbCpDuG	0.028949975967407227	0.04111957550048828	False
4361	DdGbCpDaG	0.03314995765686035	0.049303293228149414	False
4362	DdGbCpDdG	0.028878450393676758	0.04158926010131836	False
4363	DdGbCpDlA	0.025580406188964844	0.025525569915771484	False
4364	DdGbCpDpC	0.02390766143798828	0.023029565811157227	False
4365	DdGbCpDrD	0.023878812789916992	0.02184605598449707	False
4366	DdGbCdGr>G	0.0718686580657959	0.2937774658203125	False
4367	DdGbCdGuA	0.039613962173461914	0.0307769775390625	False
4368	DdGbCdGcG	0.052153825759887695	0.10499429702758789	False
4369	DdGbCdGbC	0.031909942626953125	0.02007460594177246	False
4370	DdGbCdGpCC	0.039049386978149414	0.05035734176635742	False
4371	DdGbCdGuD	0.031121492385864258	0.027275562286376953	False
4372	DdGbCdGaD	0.03547477722167969	0.030002593994140625	False
4373	DdGbCdGuC	0.033761024475097656	0.040204763412475586	False
4374	DdGbCdGdC	0.036049842834472656	0.07092142105102539	False
4375	DdGbCdGdD	0.030965805053710938	0.02722930908203125	False
4376	DdGbCdGdA	0.04408764839172363	0.030627727508544922	False
4377	DdGbCdGpBP	0.090606689453125	0.26310014724731445	False
4378	DdGbCdGiG	0.0774233341217041	0.2673954963684082	False
4379	DdGbCdGpPW	0.03936958312988281	0.0719306468963623	False
4380	DdGbCdGpMF	0.042708396911621094	0.06297159194946289	False
4381	DdGbCdG<rG	0.07959890365600586	0.4660825729370117	False
4382	DdGbCdGeA	0.06969881057739258	0.049124956130981445	False
4383	DdGbCcSEcC	0.06236886978149414	0.28158092498779297	False
4384	DdGbCiPCiC	0.025604724884033203	0.024121999740600586	False
4385	DdGbCuGr>G	0.06991696357727051	0.2728128433227539	False
4386	DdGbCuGuA	0.044608116149902344	0.030883073806762695	False
4387	DdGbCuGcG	0.051659584045410156	0.10163021087646484	False
4388	DdGbCuGbC	0.03354835510253906	0.02241063117980957	False
4389	DdGbCuGpCC	0.038255929946899414	0.04844188690185547	False
4390	DdGbCuGuD	0.031738996505737305	0.027449369430541992	False
4391	DdGbCuGaD	0.03161001205444336	0.029865503311157227	False
4392	DdGbCuGuC	0.03560781478881836	0.06035971641540527	False
4393	DdGbCuGdC	0.03418326377868652	0.030539989471435547	False
4394	DdGbCuGdD	0.03246712684631348	0.027232646942138672	False
4395	DdGbCuGdA	0.03964066505432129	0.030743122100830078	False
4396	DdGbCuGpBP	0.0951387882232666	0.2900373935699463	False
4397	DdGbCuGiG	0.07601046562194824	0.24792861938476562	False
4398	DdGbCuGpPW	0.040892839431762695	0.0717458724975586	False
4399	DdGbCuGpMF	0.04219365119934082	0.06279468536376953	False
4400	DdGbCuG<rG	0.0786750316619873	0.38849544525146484	False
4401	DdGbCuGeA	0.07083296775817871	0.0497739315032959	False
4402	DdGpCCpGr>G	0.10509347915649414	3.736348867416382	False
4403	DdGpCCpGuA	0.06581568717956543	0.07810211181640625	False
4404	DdGpCCpGcG	0.08930826187133789	2.897920608520508	False
4405	DdGpCCpGbC	0.05404043197631836	0.40250468254089355	False
4406	DdGpCCpGpCC	0.06953144073486328	0.68153977394104	False
4407	DdGpCCpGuD	0.045267343521118164	0.07235503196716309	False
4408	DdGpCCpGaD	0.04844212532043457	0.14009928703308105	False
4409	DdGpCCpGuC	0.05448794364929199	0.30005931854248047	False
4410	DdGpCCpGdC	0.05425667762756348	0.3399639129638672	False
4411	DdGpCCpGdD	0.04212164878845215	0.07404279708862305	False
4412	DdGpCCpGdA	0.06299400329589844	0.0789031982421875	False
4413	DdGpCCpGpBP	0.15946745872497559	5.9767396450042725	False
4414	DdGpCCpGiG	0.12901639938354492	7.1692023277282715	False
4415	DdGpCCpGpPW	0.06717371940612793	1.1653287410736084	False
4416	DdGpCCpGpMF	0.06940126419067383	1.0334739685058594	False
4417	DdGpCCpG<rG	0.1076662540435791	3.974494218826294	False
4418	DdGpCCpGeA	0.11685371398925781	0.22767901420593262	False
4419	DdGuDtCbG	0.031197547912597656	0.019009113311767578	False
4420	DdGuDtCtD	0.024461984634399414	0.02550816535949707	False
4421	DdGuDtCrC	0.028881549835205078	0.029586315155029297	False
4422	DdGuDtCpD	0.024437904357910156	0.02227616310119629	False
4423	DdGuDtCdG	0.035759925842285156	0.17292261123657227	False
4424	DdGuDtCcSE	0.04223155975341797	0.32171154022216797	False
4425	DdGuDtCiPC	0.02707648277282715	0.024578571319580078	False
4426	DdGuDtCuG	0.03153371810913086	0.19049477577209473	False
4427	DdGuDpSpD	0.027909517288208008	0.04784035682678223	False
4428	DdGuDuGr>G	0.07021665573120117	1.1337084770202637	False
4429	DdGuDuGuA	0.0414581298828125	0.034827232360839844	False
4430	DdGuDuGcG	0.057724714279174805	0.6595878601074219	False
4431	DdGuDuGbC	0.03450727462768555	0.0634462833404541	False
4432	DdGuDuGpCC	0.03758382797241211	0.1650240421295166	False
4433	DdGuDuGuD	0.032387733459472656	0.03269505500793457	False
4434	DdGuDuGaD	0.030857086181640625	0.04576611518859863	False
4435	DdGuDuGuC	0.03440213203430176	0.07608199119567871	False
4436	DdGuDuGdC	0.03382682800292969	0.08678412437438965	False
4437	DdGuDuGdD	0.031714439392089844	0.03263044357299805	False
4438	DdGuDuGdA	0.03856372833251953	0.034944772720336914	False
4439	DdGuDuGpBP	0.11209249496459961	1.8304109573364258	False
4440	DdGuDuGiG	0.09084892272949219	1.8487632274627686	False
4441	DdGuDuGpPW	0.04583930969238281	0.3488047122955322	False
4442	DdGuDuGpMF	0.04476451873779297	0.2939300537109375	False
4443	DdGuDuG<rG	0.07607245445251465	1.404780626296997	False
4444	DdGuDuGeA	0.07142400741577148	0.07021141052246094	False
4445	DdGuDaGr>G	0.0767672061920166	1.014981985092163	False
4446	DdGuDaGuA	0.04103517532348633	0.03547358512878418	False
4447	DdGuDaGcG	0.05608391761779785	0.4245185852050781	False
4448	DdGuDaGbC	0.03856611251831055	0.16457200050354004	False
4449	DdGuDaGpCC	0.040570974349975586	0.13312745094299316	False
4450	DdGuDaGuD	0.03199267387390137	0.02295231819152832	False
4451	DdGuDaGaD	0.03217434883117676	0.050882816314697266	False
4452	DdGuDaGuC	0.03426671028137207	0.07447147369384766	False
4453	DdGuDaGdC	0.03384995460510254	0.06775760650634766	False
4454	DdGuDaGdD	0.03165912628173828	0.03195691108703613	False
4455	DdGuDaGdA	0.038309335708618164	0.03557848930358887	False
4456	DdGuDaGpBP	0.11848235130310059	1.9628117084503174	False
4457	DdGuDaGiG	0.09282946586608887	1.7007410526275635	False
4458	DdGuDaGpPW	0.044556617736816406	0.30718994140625	False
4459	DdGuDaGpMF	0.051782846450805664	0.2433147430419922	False
4460	DdGuDaG<rG	0.07755231857299805	1.0895006656646729	False
4461	DdGuDaGeA	0.0685431957244873	0.07685565948486328	False
4462	DdGuDdGr>G	0.07415533065795898	1.0415894985198975	False
4463	DdGuDdGuA	0.04180765151977539	0.0348820686340332	False
4464	DdGuDdGcG	0.058734893798828125	0.6796553134918213	False
4465	DdGuDdGbC	0.034157752990722656	0.07943129539489746	False
4466	DdGuDdGpCC	0.039031028747558594	0.16551446914672852	False
4467	DdGuDdGuD	0.03414773941040039	0.02364945411682129	False
4468	DdGuDdGaD	0.03111124038696289	0.03575873374938965	False
4469	DdGuDdGuC	0.03950667381286621	0.07453513145446777	False
4470	DdGuDdGdC	0.03365612030029297	0.07651138305664062	False
4471	DdGuDdGdD	0.032326698303222656	0.03295469284057617	False
4472	DdGuDdGdA	0.038149118423461914	0.03531813621520996	False
4473	DdGuDdGpBP	0.10582661628723145	1.7330758571624756	False
4474	DdGuDdGiG	0.08620476722717285	1.631316900253296	False
4475	DdGuDdGpPW	0.042438507080078125	0.3065915107727051	False
4476	DdGuDdGpMF	0.04628181457519531	0.35968923568725586	False
4477	DdGuDdG<rG	0.07426238059997559	1.3516948223114014	False
4478	DdGuDdGeA	0.06709051132202148	0.0699315071105957	False
4479	DdGuDlAuG	0.06561756134033203	3.5456340312957764	False
4480	DdGuDlAlD	0.030303001403808594	0.04588675498962402	False
4481	DdGuDlAdG	0.06220602989196777	3.5480785369873047	False
4482	DdGuDlAeG	0.1254570484161377	7.860452651977539	False
4483	DdGuDpCbG	0.03039717674255371	0.012603521347045898	False
4484	DdGuDpCtD	0.024254322052001953	0.017635107040405273	False
4485	DdGuDpCrC	0.026029109954833984	0.03151369094848633	False
4486	DdGuDpCpD	0.029419422149658203	0.023001909255981445	False
4487	DdGuDpCdG	0.029159069061279297	0.04470014572143555	False
4488	DdGuDpCcSE	0.04590177536010742	0.23566198348999023	False
4489	DdGuDpCiPC	0.027451038360595703	0.023043394088745117	False
4490	DdGuDpCuG	0.028722763061523438	0.043099164962768555	False
4491	DdGuDrDtC	0.027725696563720703	0.024671077728271484	False
4492	DdGuDrDpS	0.025418519973754883	0.05518150329589844	False
4493	DdGuDrDuG	0.04047894477844238	0.2602369785308838	False
4494	DdGuDrDaG	0.0335690975189209	0.2648787498474121	False
4495	DdGuDrDdG	0.0354311466217041	0.24877476692199707	False
4496	DdGuDrDlA	0.02801656723022461	0.06409215927124023	False
4497	DdGuDrDpC	0.02488994598388672	0.02181553840637207	False
4498	DdGuDrDrD	0.027922630310058594	0.03144383430480957	False
4499	DdGaDtCbG	0.02899026870727539	0.023908615112304688	False
4500	DdGaDtCtD	0.026871919631958008	0.02272176742553711	False
4501	DdGaDtCrC	0.027213096618652344	0.04842948913574219	False
4502	DdGaDtCpD	0.026182889938354492	0.01845264434814453	False
4503	DdGaDtCdG	0.03211164474487305	0.2621791362762451	False
4504	DdGaDtCcSE	0.048233985900878906	0.5146851539611816	False
4505	DdGaDtCiPC	0.02552509307861328	0.02083587646484375	False
4506	DdGaDtCuG	0.03377556800842285	0.27072644233703613	False
4507	DdGaDpSpD	0.03348350524902344	0.04534316062927246	False
4508	DdGaDuGr>G	0.06950259208679199	0.738865852355957	False
4509	DdGaDuGuA	0.0400385856628418	0.02331089973449707	False
4510	DdGaDuGcG	0.057326316833496094	0.40320396423339844	False
4511	DdGaDuGbC	0.03657102584838867	0.04357743263244629	False
4512	DdGaDuGpCC	0.03931021690368652	0.11666059494018555	False
4513	DdGaDuGuD	0.03219246864318848	0.022926807403564453	False
4514	DdGaDuGaD	0.0318300724029541	0.031140804290771484	False
4515	DdGaDuGuC	0.03420090675354004	0.056813716888427734	False
4516	DdGaDuGdC	0.03327322006225586	0.06827855110168457	False
4517	DdGaDuGdD	0.03280949592590332	0.00043010711669921875	True
4518	DdGaDuGdA	0.03843355178833008	0.02350640296936035	False
4519	DdGaDuGpBP	0.10680317878723145	1.1773755550384521	False
4520	DdGaDuGiG	0.09079861640930176	1.2701025009155273	False
4521	DdGaDuGpPW	0.0426175594329834	0.21222567558288574	False
4522	DdGaDuGpMF	0.044884681701660156	0.1833031177520752	False
4523	DdGaDuG<rG	0.07491493225097656	0.8958661556243896	False
4524	DdGaDuGeA	0.06928563117980957	0.041965484619140625	False
4525	DdGaDaGr>G	0.08258295059204102	1.5590846538543701	False
4526	DdGaDaGuA	0.04048776626586914	0.02562117576599121	False
4527	DdGaDaGcG	0.062155723571777344	0.8043975830078125	False
4528	DdGaDaGbC	0.0367128849029541	0.26706624031066895	False
4529	DdGaDaGpCC	0.0446772575378418	0.20939064025878906	False
4530	DdGaDaGuD	0.0329594612121582	0.025330781936645508	False
4531	DdGaDaGaD	0.03313779830932617	0.04717898368835449	False
4532	DdGaDaGuC	0.03545808792114258	0.11731290817260742	False
4533	DdGaDaGdC	0.03504538536071777	0.10687708854675293	False
4534	DdGaDaGdD	0.03268098831176758	0.025342941284179688	False
4535	DdGaDaGdA	0.03938913345336914	0.0255739688873291	False
4536	DdGaDaGpBP	0.1294384002685547	2.69040584564209	False
4537	DdGaDaGiG	0.1053462028503418	2.6269946098327637	False
4538	DdGaDaGpPW	0.04606342315673828	0.4389526844024658	False
4539	DdGaDaGpMF	0.04744267463684082	0.4112966060638428	False
4540	DdGaDaG<rG	0.08513426780700684	1.4364967346191406	False
4541	DdGaDaGeA	0.06915760040283203	0.06718921661376953	False
4542	DdGaDdGr>G	0.08065438270568848	0.594881534576416	False
4543	DdGaDdGuA	0.03984332084655762	0.023064851760864258	False
4544	DdGaDdGcG	0.057616472244262695	0.3968372344970703	False
4545	DdGaDdGbC	0.03343462944030762	0.05569291114807129	False
4546	DdGaDdGpCC	0.03854775428771973	0.11108875274658203	False
4547	DdGaDdGuD	0.03195905685424805	0.0218350887298584	False
4548	DdGaDdGaD	0.03195309638977051	0.030580759048461914	False
4549	DdGaDdGuC	0.034294843673706055	0.05574440956115723	False
4550	DdGaDdGdC	0.033368587493896484	0.05286598205566406	False
4551	DdGaDdGdD	0.03302574157714844	0.02260279655456543	False
4552	DdGaDdGdA	0.03868532180786133	0.022921323776245117	False
4553	DdGaDdGpBP	0.10510110855102539	1.0111432075500488	False
4554	DdGaDdGiG	0.0876314640045166	0.9416019916534424	False
4555	DdGaDdGpPW	0.04593205451965332	0.18864798545837402	False
4556	DdGaDdGpMF	0.044371604919433594	0.1765453815460205	False
4557	DdGaDdG<rG	0.07347273826599121	0.7214953899383545	False
4558	DdGaDdGeA	0.06701087951660156	0.04277634620666504	False
4559	DdGaDlAuG	0.06593799591064453	4.5299577713012695	False
4560	DdGaDlAlD	0.02920842170715332	0.04988694190979004	False
4561	DdGaDlAdG	0.06342649459838867	4.550205945968628	False
4562	DdGaDlAeG	0.12802958488464355	8.288310527801514	False
4563	DdGaDpCbG	0.03137540817260742	0.04715275764465332	False
4564	DdGaDpCtD	0.024737834930419922	0.018370628356933594	False
4565	DdGaDpCrC	0.02965998649597168	0.04107928276062012	False
4566	DdGaDpCpD	0.024724483489990234	0.02679729461669922	False
4567	DdGaDpCdG	0.03240847587585449	0.0604403018951416	False
4568	DdGaDpCcSE	0.04337501525878906	0.28751420974731445	False
4569	DdGaDpCiPC	0.027294397354125977	0.018857717514038086	False
4570	DdGaDpCuG	0.029699087142944336	0.060596466064453125	False
4571	DdGaDrDtC	0.027597427368164062	0.031225919723510742	False
4572	DdGaDrDpS	0.02601790428161621	0.06153225898742676	False
4573	DdGaDrDuG	0.03769183158874512	0.07164430618286133	False
4574	DdGaDrDaG	0.035834312438964844	0.37500524520874023	False
4575	DdGaDrDdG	0.037183284759521484	0.2732117176055908	False
4576	DdGaDrDlA	0.02741217613220215	0.07350969314575195	False
4577	DdGaDrDpC	0.026494979858398438	0.02372002601623535	False
4578	DdGaDrDrD	0.02780437469482422	0.03099513053894043	False
4579	DdGuCbGr>G	0.0631251335144043	0.35674142837524414	False
4580	DdGuCbGuA	0.03919649124145508	0.03567051887512207	False
4581	DdGuCbGcG	0.049500465393066406	0.11577343940734863	False
4582	DdGuCbGbC	0.03502631187438965	0.24047374725341797	False
4583	DdGuCbGpCC	0.043149709701538086	0.06737947463989258	False
4584	DdGuCbGuD	0.03277015686035156	0.03667712211608887	False
4585	DdGuCbGaD	0.032770395278930664	0.028269290924072266	False
4586	DdGuCbGuC	0.03406214714050293	0.04798626899719238	False
4587	DdGuCbGdC	0.03293275833129883	0.04649806022644043	False
4588	DdGuCbGdD	0.03224539756774902	0.020697593688964844	False
4589	DdGuCbGdA	0.03872513771057129	0.035427093505859375	False
4590	DdGuCbGpBP	0.08944821357727051	0.5452206134796143	False
4591	DdGuCbGiG	0.0706477165222168	0.3939216136932373	False
4592	DdGuCbGpPW	0.04056096076965332	0.11947512626647949	False
4593	DdGuCbGpMF	0.04470229148864746	0.10013604164123535	False
4594	DdGuCbG<rG	0.06485438346862793	0.3146522045135498	False
4595	DdGuCbGeA	0.06533336639404297	0.0613095760345459	False
4596	DdGuCtDtC	0.027086257934570312	0.040892601013183594	False
4597	DdGuCtDpS	0.026087284088134766	0.04907107353210449	False
4598	DdGuCtDuG	0.03387451171875	0.22644853591918945	False
4599	DdGuCtDaG	0.035735130310058594	0.07266402244567871	False
4600	DdGuCtDdG	0.03408622741699219	0.22659826278686523	False
4601	DdGuCtDlA	0.027617216110229492	0.05051875114440918	False
4602	DdGuCtDpC	0.027644634246826172	0.034523725509643555	False
4603	DdGuCtDrD	0.02650904655456543	0.023217439651489258	False
4604	DdGuCrCbG	0.031273603439331055	0.04639172554016113	False
4605	DdGuCrCtD	0.02865910530090332	0.026674509048461914	False
4606	DdGuCrCrC	0.03132343292236328	0.05345034599304199	False
4607	DdGuCrCpD	0.028242826461791992	0.01866745948791504	False
4608	DdGuCrCdG	0.03550410270690918	0.13648390769958496	False
4609	DdGuCrCcSE	0.0511631965637207	0.2856612205505371	False
4610	DdGuCrCiPC	0.02849102020263672	0.03162574768066406	False
4611	DdGuCrCuG	0.03653144836425781	0.13760972023010254	False
4612	DdGuCpDtC	0.027252674102783203	0.019382715225219727	False
4613	DdGuCpDpS	0.026076555252075195	0.029196977615356445	False
4614	DdGuCpDuG	0.03228449821472168	0.01661539077758789	False
4615	DdGuCpDaG	0.032407522201538086	0.023088693618774414	False
4616	DdGuCpDdG	0.03174591064453125	0.052275657653808594	False
4617	DdGuCpDlA	0.026770830154418945	0.029195547103881836	False
4618	DdGuCpDpC	0.026911258697509766	0.025294065475463867	False
4619	DdGuCpDrD	0.025728225708007812	0.018863201141357422	False
4620	DdGuCdGr>G	0.0794215202331543	1.4297771453857422	False
4621	DdGuCdGuA	0.045454978942871094	0.03677964210510254	False
4622	DdGuCdGcG	0.059041738510131836	0.6384406089782715	False
4623	DdGuCdGbC	0.03721427917480469	0.04857587814331055	False
4624	DdGuCdGpCC	0.04275369644165039	0.1746053695678711	False
4625	DdGuCdGuD	0.033701419830322266	0.03398919105529785	False
4626	DdGuCdGaD	0.03418397903442383	0.053106069564819336	False
4627	DdGuCdGuC	0.03857088088989258	0.11261415481567383	False
4628	DdGuCdGdC	0.04012560844421387	0.1818387508392334	False
4629	DdGuCdGdD	0.03963208198547363	0.02353048324584961	False
4630	DdGuCdGdA	0.042999982833862305	0.03616070747375488	False
4631	DdGuCdGpBP	0.10564875602722168	1.4722235202789307	False
4632	DdGuCdGiG	0.09151387214660645	1.8643128871917725	False
4633	DdGuCdGpPW	0.045530080795288086	0.2889716625213623	False
4634	DdGuCdGpMF	0.04746127128601074	0.26426100730895996	False
4635	DdGuCdG<rG	0.08845758438110352	1.51975417137146	False
4636	DdGuCdGeA	0.07962775230407715	0.0726158618927002	False
4637	DdGuCcSEcC	0.06851387023925781	0.4319274425506592	False
4638	DdGuCiPCiC	0.02722787857055664	0.02791738510131836	False
4639	DdGuCuGr>G	0.07871651649475098	1.5098426342010498	False
4640	DdGuCuGuA	0.04519081115722656	0.035901546478271484	False
4641	DdGuCuGcG	0.0594182014465332	0.6807129383087158	False
4642	DdGuCuGbC	0.0369265079498291	0.06832480430603027	False
4643	DdGuCuGpCC	0.042555809020996094	0.16685986518859863	False
4644	DdGuCuGuD	0.03328394889831543	0.03301525115966797	False
4645	DdGuCuGaD	0.03333878517150879	0.04548931121826172	False
4646	DdGuCuGuC	0.03827857971191406	0.16749167442321777	False
4647	DdGuCuGdC	0.04077911376953125	0.10993647575378418	False
4648	DdGuCuGdD	0.036600589752197266	0.03309178352355957	False
4649	DdGuCuGdA	0.04271674156188965	0.04018902778625488	False
4650	DdGuCuGpBP	0.10799908638000488	1.6985971927642822	False
4651	DdGuCuGiG	0.08920025825500488	1.7514839172363281	False
4652	DdGuCuGpPW	0.047158002853393555	0.3031914234161377	False
4653	DdGuCuGpMF	0.04762101173400879	0.27912330627441406	False
4654	DdGuCuG<rG	0.09045195579528809	1.4949452877044678	False
4655	DdGuCuGeA	0.08319854736328125	0.07442784309387207	False
4656	DdGdCbGr>G	0.06297802925109863	0.3005177974700928	False
4657	DdGdCbGuA	0.03966021537780762	0.023293495178222656	False
4658	DdGdCbGcG	0.04778337478637695	0.0830535888671875	False
4659	DdGdCbGbC	0.0353548526763916	0.19404172897338867	False
4660	DdGdCbGpCC	0.038362741470336914	0.044628143310546875	False
4661	DdGdCbGuD	0.0367131233215332	0.022199392318725586	False
4662	DdGdCbGaD	0.034567832946777344	0.028481483459472656	False
4663	DdGdCbGuC	0.03359174728393555	0.030950069427490234	False
4664	DdGdCbGdC	0.03405022621154785	0.02960824966430664	False
4665	DdGdCbGdD	0.03214383125305176	0.020934343338012695	False
4666	DdGdCbGdA	0.03996157646179199	0.023445844650268555	False
4667	DdGdCbGpBP	0.08903837203979492	0.45275211334228516	False
4668	DdGdCbGiG	0.07438206672668457	0.35334253311157227	False
4669	DdGdCbGpPW	0.0401616096496582	0.09108114242553711	False
4670	DdGdCbGpMF	0.04111480712890625	0.07356953620910645	False
4671	DdGdCbG<rG	0.06545400619506836	0.2893192768096924	False
4672	DdGdCbGeA	0.0692756175994873	0.042673349380493164	False
4673	DdGdCtDtC	0.027178049087524414	0.031220436096191406	False
4674	DdGdCtDpS	0.026345252990722656	0.0378572940826416	False
4675	DdGdCtDuG	0.03397107124328613	0.21438360214233398	False
4676	DdGdCtDaG	0.03808999061584473	0.06906461715698242	False
